Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2023,Ice Cider,Sidra Panizales,Sidra de Hielo,🏆 Premium,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2023,Ice Cider,Sidra Cortina,Sidra de Hielo,🥇 Gold,Active,Asturias,"<a href=""https://www.sidracortina.com/"">Website</a>","<a href=""https://www.facebook.com/sidracortina/"">Facebook</a>","<a href=""https://instagram.com/sidracortina"">Instagram</a>","<a href=""https://maps.google.com/?cid=14248814769091122504"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g19842666-d985244"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidra-cortina-coro/50162"">Untappd</a>"
2023,Ice Cider,Nerø Frukt og Sider,NeRø Issider,🥇 Gold,Active,Norway,"<a href=""https://www.nerofrukt.no/"">Website</a>","<a href=""https://www.facebook.com/people/NeR%C3%B8-Frukt-og-Sider/100070115946607/"">Facebook</a>","<a href=""https://www.instagram.com/nerofrukt/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2060180241711172985"">Google</a>",,"<a href=""https://untappd.com/w/nero-frukt-og-sider/467847"">Untappd</a>"
2023,Ice Cider,Iessel Cider,Ijs cider,🥈 Silver,Active,Netherlands,"<a href=""https://www.iesselcider.nl/"">Website</a>","<a href=""https://www.facebook.com/iesselcider/"">Facebook</a>","<a href=""https://www.instagram.com/iessel_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10819175046461159669"">Google</a>",,"<a href=""https://untappd.com/IESSEL_Cider"">Untappd</a>"
2023,Ice Cider,Brinkhall Sparkling,Kuura Ice NV,🥈 Silver,Active,Finland,"<a href=""https://bsp.fi/"">Website</a>","<a href=""https://www.facebook.com/brinkhalls"">Facebook</a>","<a href=""https://www.instagram.com/brinkhallsparkling/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10856204128601037922"">Google</a>",,"<a href=""https://untappd.com/BrinkhallSparkling"">Untappd</a>"
2023,Ice Cider,Jörg Geiger,EisApfel,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Ice Cider,Sidra Viuda de Angelón,Sidra de Hielo,🥉 Bronze,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2023,Ice Cider,Cydr Tradycyjny z Trzebnicy,Lodowy,🥉 Bronze,Active,Poland,,"<a href=""https://www.facebook.com/cydr.tradycyjny/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16047236127227822461"">Google</a>",,"<a href=""https://untappd.com/w/cydr-tradycyjny-trzebnica/239415"">Untappd</a>"
2023,Fire Cider,Sidra Panizales,Sidra de Fuego,🏆 Premium,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2023,Fire Cider,Kuartango,Su Sagar,🥈 Silver,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2023,Fire Cider,Urban Farm Fermentory,Fire Cidah,🥈 Silver,Inactive,United States,,,,,,
2023,Fire Cider,Sidrería TenCai,Tank,🥈 Silver,Active,Chile,"<a href=""https://tencaisidra.cl/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063550781151"">Facebook</a>","<a href=""https://www.instagram.com/tencaisidra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5739971672897016755"">Google</a>",,"<a href=""https://untappd.com/tencaisidra"">Untappd</a>"
2023,Pear Cider,Mooma,Sidra de Pera,🏆 Premium,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2023,Pear Cider,Mr. Plūme,Perry,🥇 Gold,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2023,Pear Cider,Naturcidre,Poiré Strohgüau 2022 Sec,🥇 Gold,Active,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
2023,Pear Cider,Jörg Geiger,Cuvée aus Weinbirnen,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Pear Cider,Mūrbūdu,Murbudu Savvaļas,🥈 Silver,Active,Latvia,"<a href=""https://www.nenormalssidrs.lv/"">Website</a>","<a href=""https://www.facebook.com/murbudu/"">Facebook</a>","<a href=""https://www.instagram.com/murbudu_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15847061061259139900"">Google</a>",,"<a href=""https://untappd.com/MurbuduSidraDaritava"">Untappd</a>"
2023,Pear Cider,La Maison Ferré,Les Secrets de Camille,🥈 Silver,Active,France,"<a href=""https://www.lamaisonferre.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreduperche"">Facebook</a>","<a href=""https://www.instagram.com/la_maison_ferre"">Instagram</a>","<a href=""https://maps.google.com/?cid=13764361049917258070"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g4926524-d23694021"">TripAdvisor</a>","<a href=""https://untappd.com/w/la-maison-ferrac/161574"">Untappd</a>"
2023,Pear Cider,Naturcidre,Poiré Karcherbine 2022 Sec,🥈 Silver,Active,Germany,"<a href=""https://www.naturcidre.de/"">Website</a>",,"<a href=""https://www.instagram.com/cidre_urs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9508737086378177205"">Google</a>",,"<a href=""https://untappd.com/w/naturcidre-urs-renninger/460255"">Untappd</a>"
2023,Pear Cider,1785 Cider,Perry Cuvée,🥈 Silver,Active,Germany,"<a href=""https://1785-cider.de/"">Website</a>","<a href=""https://www.facebook.com/1785Cider"">Facebook</a>","<a href=""https://www.instagram.com/1785cider/"">Instagram</a>",,,"<a href=""https://untappd.com/1785Cider"">Untappd</a>"
2023,Pear Cider,1785 Cider,Cobalt Lake,🥈 Silver,Active,Germany,"<a href=""https://1785-cider.de/"">Website</a>","<a href=""https://www.facebook.com/1785Cider"">Facebook</a>","<a href=""https://www.instagram.com/1785cider/"">Instagram</a>",,,"<a href=""https://untappd.com/1785Cider"">Untappd</a>"
2023,Cider Liqueur,Jörg Geiger,AP,🏆 Premium,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Liqueur,Maley,Lecristalier,🥇 Gold,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2023,Cider Liqueur,Jörg Geiger,Fruchtvol Quitte,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Liqueur,La Cave du Tisquin,Le Roi Arthur,🥈 Silver,Active,France,"<a href=""https://hervederenac.wixsite.com/la-cave-du-tisquin"">Website</a>",,,,,"<a href=""https://untappd.com/w/la-cave-du-tisquin/464704"">Untappd</a>"
2023,Cider Liqueur,Stonewell Cider,Talony,🥈 Silver,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
2023,Cider Spirits,Casería San Juan del Obispo,Salvador,🏆 Premium,Active,Asturias,"<a href=""https://www.caseriasanjuandelobispo.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=13956526212503892929"">Google</a>",,"<a href=""https://untappd.com/w/caseria-san-juan-del-obispo/285141"">Untappd</a>"
2023,Cider Spirits,Jörg Geiger,C-Bratbirne,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Spirits,Jörg Geiger,AlblKümmel,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Spirits,Jörg Geiger,Alquitara,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Spirits,Iessel Cider,Iessel Appelport,🥈 Silver,Active,Netherlands,"<a href=""https://www.iesselcider.nl/"">Website</a>","<a href=""https://www.facebook.com/iesselcider/"">Facebook</a>","<a href=""https://www.instagram.com/iessel_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10819175046461159669"">Google</a>",,"<a href=""https://untappd.com/IESSEL_Cider"">Untappd</a>"
2023,Other Ciders,Tālava,Non Alcoholic,🏆 Premium,Active,Latvia,"<a href=""https://www.talava.lv/"">Website</a>","<a href=""https://www.facebook.com/talavassidrs"">Facebook</a>","<a href=""https://www.instagram.com/talavas_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16414834196985036378"">Google</a>",,"<a href=""https://untappd.com/TalavasSidrs"">Untappd</a>"
2023,Other Ciders,Jörg Geiger,Cider Rosé Alkoholfrei,🥈 Silver,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2023,Cider Vermouth,Sidra La Naveta,Sidrut,🏆 Premium,Active,Asturias,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
2023,Cider Vermouth,Kuartango,Vermú Kuartango,🥈 Silver,Active,Basque Country,"<a href=""https://kuartangosagardotegia.com/"">Website</a>","<a href=""https://www.facebook.com/SidreKuartango/"">Facebook</a>","<a href=""https://www.instagram.com/sidrekuartango/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6181081338579081204"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g25546823-d25546810"">TripAdvisor</a>","<a href=""https://untappd.com/w/sidreria-kuartango/438568"">Untappd</a>"
2023,Cider Vermouth,Sidra Panizales,Viesk,🥈 Silver,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2023,Cider Vermouth,Sidra Carral,Vermú,🥉 Bronze,Active,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
2024,Dry Cider,Fukiware Cidrerie,Numata Apples Dry Ex-Brut,🏆 Premium,Active,Japan,,"<a href=""https://www.facebook.com/profile.php?id=100063847492626"">Facebook</a>","<a href=""https://www.instagram.com/fukiwarecidrerie/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10680734196000736911"">Google</a>",,"<a href=""https://untappd.com/w/fukiware-cidrerie/505991"">Untappd</a>"
2024,Dry Cider,Vinos Tendal,La Mirla Sidrera,🥇 Gold,Active,Canary Islands,"<a href=""https://vinostendal.com/"">Website</a>","<a href=""https://www.facebook.com/vinostendal/"">Facebook</a>","<a href=""https://www.instagram.com/vinostendal/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12649281777724932562"">Google</a>",,
2024,Dry Cider,Abuls,Sidra Natural,🥈 Silver,Active,Latvia,"<a href=""https://www.abuls.lv/"">Website</a>","<a href=""https://www.facebook.com/sidrsAbuls/"">Facebook</a>","<a href=""https://www.instagram.com/abuls_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=12371654123090416644"">Google</a>",,"<a href=""https://untappd.com/Abuls"">Untappd</a>"
2024,Dry Cider,Baldorba Naturel & Sagarraleku,Nahizhaga,🥈 Silver,Active,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
2024,Dry Cider,Baldorba Naturel & Sagarraleku,Orbaibar,🥈 Silver,Active,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
2024,Dry Cider,Sidra do Massa,Sidra do Massa,🥈 Silver,Active,Madeira,,,"<a href=""https://www.instagram.com/sidradomassa/"">Instagram</a>",,,"<a href=""https://untappd.com/w/sidra-do-massa/550299"">Untappd</a>"
2024,Dry Cider,Cydr Starków,Cydr Starków,🥈 Silver,Active,Poland,,"<a href=""https://www.facebook.com/profile.php?id=61565372395211"">Facebook</a>",,,,
2024,Dry Cider,Cydrownia Zywer,Reinette 2022,🥈 Silver,Active,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2024,Dry Cider,Cydrownia Zywer,Panskie 2023,🥈 Silver,Active,Poland,"<a href=""https://zywer.pl/"">Website</a>","<a href=""https://www.facebook.com/CydrowniaZywer"">Facebook</a>","<a href=""https://www.instagram.com/cydrowniazywer/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10041242298570436703"">Google</a>",,"<a href=""https://untappd.com/cydrowniazywer"">Untappd</a>"
2024,Dry Cider,Egiazki,Sagarnoa,🥈 Silver,Active,Basque Country,"<a href=""https://www.egiazki.com/"">Website</a>","<a href=""https://www.facebook.com/egiazki/"">Facebook</a>","<a href=""https://www.instagram.com/egiazki/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9254797308516948164"">Google</a>",,
2024,Dry Cider,Sidra Riestra,Guzmán Cider,🥈 Silver,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2024,Dry Cider,Mistérios da Quinta,aRRebITa C4/2021/1,🥈 Silver,Active,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
2024,Dry Cider,Mistérios da Quinta,aRRebITa C3/2021,🥈 Silver,Active,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
2024,Dry Cider,Sidras Tuscany,Sidra Extra,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/profile.php?id=100093320145027"">Facebook</a>","<a href=""https://www.instagram.com/sidrastuscany"">Instagram</a>",,,
2024,Dry Cider,Baldorba Naturel & Sagarraleku,Sabaiza,🥉 Bronze,Active,Basque Country,"<a href=""https://www.sidrasbaldorbanaturel.com/"">Website</a>","<a href=""https://www.facebook.com/sagarraleku/"">Facebook</a>","<a href=""https://www.instagram.com/sidrasbaldorbanaturel/"">Instagram</a>",,,"<a href=""https://untappd.com/w/baldorba-sagardotegia/336919"">Untappd</a>"
2024,Dry Cider,Sidra Carral,Sidra Natural Artesana,🥉 Bronze,Active,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
2024,Dry Cider,Boneca de Canudo,Boneca de Canudo 2022,🥉 Bronze,Active,Madeira,"<a href=""https://www.bonecadecanudo.com/"">Website</a>","<a href=""https://www.facebook.com/bonecadecanudo/"">Facebook</a>","<a href=""https://www.instagram.com/bonecadecanudo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14850808685027168712"">Google</a>",,"<a href=""https://untappd.com/w/casa-do-caramanchao/542700"">Untappd</a>"
2024,Dry Cider,Boneca de Canudo,Boneca de Canudo 2023,🥉 Bronze,Active,Madeira,"<a href=""https://www.bonecadecanudo.com/"">Website</a>","<a href=""https://www.facebook.com/bonecadecanudo/"">Facebook</a>","<a href=""https://www.instagram.com/bonecadecanudo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14850808685027168712"">Google</a>",,"<a href=""https://untappd.com/w/casa-do-caramanchao/542700"">Untappd</a>"
2024,Dry Cider,Lagar de Valleseco,Sidra Natural,🥉 Bronze,Active,Canary Islands,,"<a href=""https://www.facebook.com/sidralagardevalleseco/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6485664555068943913"">Google</a>",,"<a href=""https://untappd.com/w/angel-dominguez-ponce/511926"">Untappd</a>"
2024,Dry Cider,Mistérios da Quinta,aRRebITa C5/2021,🥉 Bronze,Active,Madeira,,,"<a href=""https://www.instagram.com/sidrariaprazeres/"">Instagram</a>",,,"<a href=""https://untappd.com/w/misterios-da-quinta-unipessoal-lda/530615"">Untappd</a>"
2024,Dry Cider,Mooma,Sidra Envellida,🥉 Bronze,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2024,Dry Cider,Pfeiffer's Cider,Cydr Spokojny,🥉 Bronze,Active,Poland,"<a href=""https://pfeiffers.pl/"">Website</a>","<a href=""https://www.facebook.com/pfeifferscider"">Facebook</a>","<a href=""https://www.instagram.com/pfeiffers_cider"">Instagram</a>","<a href=""https://maps.google.com/?cid=1938111950265948010"">Google</a>",,"<a href=""https://untappd.com/w/pfeiffer-s-cider/541464"">Untappd</a>"
2024,Dry Cider,Tālava,Apple Cider Dry,🥉 Bronze,Active,Latvia,"<a href=""https://www.talava.lv/"">Website</a>","<a href=""https://www.facebook.com/talavassidrs"">Facebook</a>","<a href=""https://www.instagram.com/talavas_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16414834196985036378"">Google</a>",,"<a href=""https://untappd.com/TalavasSidrs"">Untappd</a>"
2024,Dry Cider,The Drunken Pharmacist,Sidra Natural Bourbon Barrel Aged,🥉 Bronze,Active,Madeira,,"<a href=""https://www.facebook.com/profile.php?id=100093795090507"">Facebook</a>","<a href=""https://www.instagram.com/thedrunkenpharmacist_/"">Instagram</a>",,,"<a href=""https://untappd.com/w/the-drunken-pharmacist/543354"">Untappd</a>"
2024,Nonalcoholic Cider,Stonewell Cider,Stonewell Non-Alcoholic 0%,🏆 Premium,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
2024,Semi Dry Cider,Mooma,Sidra de Poma,🏆 Premium,Active,Catalonia,"<a href=""https://mooma.cat/"">Website</a>","<a href=""https://www.facebook.com/sidreriamooma/"">Facebook</a>","<a href=""https://www.instagram.com/mooma/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11350926811080988766"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g3501872-d13815642"">TripAdvisor</a>","<a href=""https://untappd.com/w/mooma/254950"">Untappd</a>"
2024,Semi Dry Cider,Petritegi,1526 Aparduna,🥇 Gold,Active,Basque Country,"<a href=""https://www.petritegi.com/"">Website</a>","<a href=""https://www.facebook.com/Petritegi/"">Facebook</a>","<a href=""https://www.instagram.com/petritegi"">Instagram</a>","<a href=""https://maps.google.com/?cid=16425101977693923721"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d2266030"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/51639"">Untappd</a>"
2024,Semi Dry Cider,Lagar de Valleseco,Método Tradicional Semiseco,🥈 Silver,Active,Canary Islands,,"<a href=""https://www.facebook.com/sidralagardevalleseco/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6485664555068943913"">Google</a>",,"<a href=""https://untappd.com/w/angel-dominguez-ponce/511926"">Untappd</a>"
2024,Semi Dry Cider,Exner Cider,Exner,🥈 Silver,Active,Asturias,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
2024,Semi Dry Cider,Mr. Plūme,Semi Dry,🥈 Silver,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2024,Semi Dry Cider,Stonewell Cider,Nohoval Apple Oak Wine,🥈 Silver,Active,Ireland,"<a href=""https://www.stonewellcider.com/"">Website</a>","<a href=""https://www.facebook.com/stonewellcider"">Facebook</a>","<a href=""https://www.instagram.com/stonewellcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6638378960827420170"">Google</a>",,"<a href=""https://untappd.com/Nohoval_Drinks_Company_Ltd"">Untappd</a>"
2024,Semi Dry Cider,Sidra Alfa,Sidra Maça,🥉 Bronze,Active,Portugal,"<a href=""https://sidraalfa.pt/"">Website</a>","<a href=""https://www.facebook.com/Sidralfa1/"">Facebook</a>","<a href=""https://www.instagram.com/sidra_alfa/"">Instagram</a>",,,"<a href=""https://untappd.com/w/sidra-alfa/545661"">Untappd</a>"
2024,Sweet Cider,Fukiware Cidrerie,Numata Apples Sweet,🏆 Premium,Active,Japan,,"<a href=""https://www.facebook.com/profile.php?id=100063847492626"">Facebook</a>","<a href=""https://www.instagram.com/fukiwarecidrerie/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10680734196000736911"">Google</a>",,"<a href=""https://untappd.com/w/fukiware-cidrerie/505991"">Untappd</a>"
