ID,Year,Category,Producer,Producer_Original,Department,Medal,WID,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
175,2023,Cidre Fermier Brut,Val de la Chèvre,Cidrerie le val de la Chèvre,Ille-et-Vilaine,🥇 Or,1648,Active,"<a href=""https://www.cidre-tropee.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100046412293517"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3608898340704275469"">Google</a>",,"<a href=""https://untappd.com/w/le-val-de-la-chevre/172156"">Untappd</a>"
176,2023,Cidre Fermier Brut,La Belle Vilaine,La Belle Vilaine,Ille-et-Vilaine,🥇 Or,2930,Active,,,,"<a href=""https://maps.google.com/?cid=5696528707638308410"">Google</a>",,"<a href=""https://untappd.com/w/la-belle-vilaine/353880"">Untappd</a>"
177,2023,Cidre Fermier Brut,Maison Kerloïck,Cidrerie Kerloïck,Côtes-d'Armor,🥇 Or,1598,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
178,2023,Cidre Fermier Brut,Cidrerie Château Lézergué,Cidrerie Château de Lézergué,Finistère,🥇 Or,1487,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
179,2023,Cidre Fermier Brut,Les Vergers de Trévignon,Les Vergers de Trévignon,Finistère,🥈 Argent,2727,Active,,"<a href=""https://www.facebook.com/profile.php?id=100054464589602"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1053700222499122570"">Google</a>",,"<a href=""https://untappd.com/w/les-vergers-de-trevignon/433782"">Untappd</a>"
180,2023,Cidre Fermier Brut,Cidrerie de Cozmezou,Cidrerie de Cozmezou,Finistère,🥈 Argent,2704,Active,"<a href=""https://cidreriecozmezou.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieCozmezou29/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedecozmezou/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2123659088104154650"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g19328280-d19325026"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-cozmezou/169471"">Untappd</a>"
181,2023,Cidre Fermier Brut,Cidrerie Guérin,Les Vergers de la Justais,Ille-et-Vilaine,🥈 Argent,2924,Active,,"<a href=""https://www.facebook.com/cidrerieguerin/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerieguerin/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3132962272405165726"">Google</a>",,"<a href=""https://untappd.com/w/cidredrie-guerin/550555"">Untappd</a>"
182,2023,Cidre Fermier Demi-Sec,Val de la Chèvre,Cidrerie le Val de la Chèvre,Ille-et-Vilaine,🥇 Or,1648,Active,"<a href=""https://www.cidre-tropee.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100046412293517"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3608898340704275469"">Google</a>",,"<a href=""https://untappd.com/w/le-val-de-la-chevre/172156"">Untappd</a>"
183,2023,Cidre Fermier Demi-Sec,Au Pressoir du Bélon,Au Pressoir du Bélon,Finistère,🥇 Or,2712,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,
184,2023,Cidre Fermier Demi-Sec,Maison Kerloïck,Cidrerie Kerloïck,Côtes-d'Armor,🥇 Or,1598,Active,"<a href=""https://www.kerloick.bzh/"">Website</a>","<a href=""https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/"">Facebook</a>","<a href=""https://www.instagram.com/maison_kerloick/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8360416368856844083"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-kerloick/400998"">Untappd</a>"
185,2023,Cidre Fermier Demi-Sec,Cidrerie Paul Coïc,Cidrerie Paul Coïc,Finistère,🥈 Argent,1588,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
186,2023,Cidre Fermier Demi-Sec,Cidre de Brocéliande,Cidrerie de Broceliande,Ille-et-Vilaine,🥈 Argent,2893,Active,"<a href=""https://cidre-breton.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064718610464"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedebroceliande/"">Instagram</a>","<a href=""https://maps.google.com/?cid=531489837427288496"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-du-pays-de-broceliande/158895"">Untappd</a>"
187,2023,Cidre Fermier Demi-Sec,Les Vergers de Trévignon,Les Vergers de Trévignon,Finistère,🥈 Argent,2727,Active,,"<a href=""https://www.facebook.com/profile.php?id=100054464589602"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1053700222499122570"">Google</a>",,"<a href=""https://untappd.com/w/les-vergers-de-trevignon/433782"">Untappd</a>"
188,2023,Cidre Fermier Demi-Sec,Cidrerie de Cozmezou,Cidrerie de Cozmezou,Finistère,🥈 Argent,2704,Active,"<a href=""https://cidreriecozmezou.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieCozmezou29/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedecozmezou/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2123659088104154650"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g19328280-d19325026"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-cozmezou/169471"">Untappd</a>"
189,2023,Cidre Fermier Demi-Sec,Cidrerie Maison de Perguet,Maison de Perguet,Finistère,🥉 Bronze,2938,Active,"<a href=""https://maisondeperguet.com/"">Website</a>","<a href=""https://www.facebook.com/CidrerieMaisonDePerguet/"">Facebook</a>","<a href=""https://www.instagram.com/maisondeperguet/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11440436581873193012"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g666452-d26494297"">TripAdvisor</a>","<a href=""https://untappd.com/w/maison-de-perguet/533602"">Untappd</a>"
190,2023,Cidre Fermier Doux,Cidrerie Paul Coïc,Cidrerie Paul Coïc,Finistère,🥇 Or,1588,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
191,2023,Cidre Artisanal Extra-Brut,Cidrerie Des Terroirs,Cidrerie des Terroirs,Morbihan,🥇 Or,2896,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
192,2023,Cidre Artisanal Brut,Cidrerie Des Terroirs,Cidrerie des Terroirs,Morbihan,🥇 Or,2896,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
193,2023,Cidre Artisanal Demi-Sec,Cidrerie Kerné,Cidrerie Kerné,Finistère,🥇 Or,1481,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
194,2023,Cidre Artisanal Demi-Sec,Cidrerie Des Terroirs,Cidrerie des Terroirs,Morbihan,🥈 Argent,2896,Active,,,,"<a href=""https://maps.google.com/?cid=1276600632339613858"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-des-terroirs/72347"">Untappd</a>"
195,2023,Cidre Artisanal Doux,Cidrerie Château Lézergué,Les Celliers de l’Odet,Finistère,🥇 Or,1487,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
196,2023,Cidre de Grande Maison Brut,Cidres Kerisac,Cidrerie Kerisac,Loire-Atlantique,🥈 Argent,1141,Active,"<a href=""https://kerisac.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerisac"">Facebook</a>","<a href=""https://www.instagram.com/cidreriekerisac/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14431639837198759734"">Google</a>",,"<a href=""https://untappd.com/w/cidres-kerisac/12846"">Untappd</a>"
197,2023,Cidre de Grande Maison Doux,Les Celliers Associés,Cidrerie Val de Rance,Côtes-d'Armor,🥈 Argent,1999,Active,"<a href=""https://www.valderance.com/"">Website</a>","<a href=""https://www.facebook.com/ValdeRance/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=7883069809343472545"">Google</a>",,"<a href=""https://untappd.com/LesCelliersAssocis"">Untappd</a>"
198,2023,Cidre Rosé,Cidrerie Château Lézergué,Château de Lézergué,Finistère,🥇 Or,1487,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
199,2023,Cidre Rosé,Cidrerie Kerné,Cidrerie Kerné,Finistère,🥈 Argent,1481,Active,"<a href=""https://www.cidre-kerne.bzh/"">Website</a>","<a href=""https://www.facebook.com/cidrekerne/"">Facebook</a>","<a href=""https://www.instagram.com/cidrekerne/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10998184529652347583"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-kerne/49751"">Untappd</a>"
200,2023,Poiré,Cidre de Brocéliande,Cidrerie de Brocéliande,Ille-et-Vilaine,🥇 Or,2893,Active,"<a href=""https://cidre-breton.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064718610464"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedebroceliande/"">Instagram</a>","<a href=""https://maps.google.com/?cid=531489837427288496"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-du-pays-de-broceliande/158895"">Untappd</a>"
201,2023,Poiré,Cidrerie de Rozavern,Cidrerie de Rozavern,Finistère,🥈 Argent,1591,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
202,2023,Pommeau de Moins de 3 Ans,Distillerie du Gorvello,Distillerie du Gorvello,Morbihan,🥇 Or,1595,Active,"<a href=""https://www.distilleriedugorvello.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069448008978"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedugorvello.bzh/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13385362377425184430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184206-d10593781"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-du-gorvello/69203"">Untappd</a>"
203,2023,Pommeau de Moins de 3 Ans,Distillerie des Menhirs,Distillerie des Menhirs,Finistère,🥈 Argent,1182,Active,"<a href=""https://www.distillerie.bzh/"">Website</a>","<a href=""https://www.facebook.com/distillerie.bzh"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedesmenhirs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13168987804989415582"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-des-menhirs/91619"">Untappd</a>"
204,2023,Pommeau de Plus de 3 Ans,Distillerie du Gorvello,Distillerie du Gorvello,Morbihan,🥇 Or,1595,Active,"<a href=""https://www.distilleriedugorvello.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069448008978"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedugorvello.bzh/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13385362377425184430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184206-d10593781"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-du-gorvello/69203"">Untappd</a>"
205,2023,Pommeau de Plus de 3 Ans,Distillerie des Menhirs,Distillerie des Menhirs,Finistère,🥈 Argent,1182,Active,"<a href=""https://www.distillerie.bzh/"">Website</a>","<a href=""https://www.facebook.com/distillerie.bzh"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedesmenhirs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13168987804989415582"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-des-menhirs/91619"">Untappd</a>"
206,2023,Pommeau de Plus de 3 Ans,Les Vergers de Kermao,Les Vergers de Kermao,Finistère,🥉 Bronze,1587,Active,"<a href=""https://www.cidre-bretagne.com/"">Website</a>",,"<a href=""https://www.instagram.com/kermao.cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11761800243914556755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-kermao/240565"">Untappd</a>"
207,2023,Eau de Vie de Cidre de Moins de 4 Ans,Cidrerie Paul Coïc,Cidrerie Paul Coïc,Finistère,🥈 Argent,1588,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
208,2023,Eau de Vie de Cidre de Moins de 4 Ans,Distillerie Warenghem,Distillerie Warenghem,Côtes-d'Armor,🥉 Bronze,1592,Active,"<a href=""https://www.distillerie-warenghem.bzh/"">Website</a>","<a href=""https://www.facebook.com/warenghem/"">Facebook</a>",,,,
209,2023,Eau de Vie de Cidre de Plus de 4 Ans,Distillerie du Gorvello,Distillerie du Gorvello,Morbihan,🥇 Or,1595,Active,"<a href=""https://www.distilleriedugorvello.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069448008978"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedugorvello.bzh/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13385362377425184430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184206-d10593781"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-du-gorvello/69203"">Untappd</a>"
210,2023,Eau de Vie de Cidre de Plus de 4 Ans,Cidrerie Manoir du Kinkiz,Manoir du Kinkiz,Finistère,🥇 Or,1589,Active,"<a href=""https://www.kinkiz-terroir.bzh/"">Website</a>","<a href=""https://www.facebook.com/DomaineDuKinkiz/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=1999207604560008916"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g187100-d7745799"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/19870"">Untappd</a>"
211,2024,Cidre AOP Cornouaille,Les Vergers de Kermao,Les Vergers de Kermao,Finistère,🥇 Or,1587,Active,"<a href=""https://www.cidre-bretagne.com/"">Website</a>",,"<a href=""https://www.instagram.com/kermao.cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11761800243914556755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-kermao/240565"">Untappd</a>"
212,2024,Cidre AOP Cornouaille,Cidrerie de Menez-Brug,Cidrerie de Menez Brug,Finistère,🥈 Argent,1931,Active,"<a href=""https://www.cidrerie-de-menez-brug.com/"">Website</a>","<a href=""https://www.facebook.com/cidreriemenezbrug.fr/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=10640223041696316686"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g666452-d15052081"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-menez-brug/150603"">Untappd</a>"
213,2024,Cidre Fermier Extra-Brut,Au Pressoir du Bélon,Au Pressoir du Bélon,Finistère,🥇 Or,2712,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,
214,2024,Cidre Fermier Extra-Brut,Cidrerie Paul Coïc,Cidrerie Paul Coïc,Finistère,🥇 Or,1588,Active,"<a href=""https://www.cidrerie-coic.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100053642774962"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=16824628257896189916"">Google</a>",,"<a href=""https://untappd.com/w/paul-coa-c/137165"">Untappd</a>"
215,2024,Cidre Fermier Extra-Brut,Des Bouteilles à l'Amère,Des Bouteilles à l’Amère,Finistère,🥈 Argent,2541,Active,"<a href=""https://www.desbouteillesalamere.bzh/"">Website</a>","<a href=""https://www.facebook.com/desbouteillesalamere/"">Facebook</a>","<a href=""https://www.instagram.com/desbouteillesalamere/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3267304468269310183"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1079425-d12726387"">TripAdvisor</a>","<a href=""https://untappd.com/DesBouteillesalAmere"">Untappd</a>"
216,2024,Cidre Fermier Extra-Brut,Cidrerie de Cozmezou,Cidrerie de Cozmezou,Finistère,🥈 Argent,2704,Active,"<a href=""https://cidreriecozmezou.fr/"">Website</a>","<a href=""https://www.facebook.com/CidrerieCozmezou29/"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedecozmezou/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2123659088104154650"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g19328280-d19325026"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-cozmezou/169471"">Untappd</a>"
217,2024,Cidre Fermier Brut,Cidrerie de Rozavern,Cidrerie de Rozavern,Finistère,🥇 Or,1591,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
218,2024,Cidre Fermier Brut,Les Vergers de Kermabo,Les Vergers de Kermabo,Morbihan,🥇 Or,3365,Inactive,"<a href=""https://www.cidre-fermier-morbihan.com/"">Website</a>","<a href=""https://www.facebook.com/vergersdekermabo"">Facebook</a>",,,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1200982-d12593344"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-kermabo/53393"">Untappd</a>"
219,2024,Cidre Fermier Brut,Cidre de Brocéliande,Cidrerie de Brocéliande,Ille-et-Vilaine,🥇 Or,2893,Active,"<a href=""https://cidre-breton.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064718610464"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedebroceliande/"">Instagram</a>","<a href=""https://maps.google.com/?cid=531489837427288496"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-du-pays-de-broceliande/158895"">Untappd</a>"
220,2024,Cidre Fermier Brut,Les Vergers de Kermao,Les Vergers de Kermao,Finistère,🥈 Argent,1587,Active,"<a href=""https://www.cidre-bretagne.com/"">Website</a>",,"<a href=""https://www.instagram.com/kermao.cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11761800243914556755"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-kermao/240565"">Untappd</a>"
221,2024,Cidre Fermier Brut,Cidrerie Maison de Perguet,La Maison de Perguet,Finistère,🥈 Argent,2938,Active,"<a href=""https://maisondeperguet.com/"">Website</a>","<a href=""https://www.facebook.com/CidrerieMaisonDePerguet/"">Facebook</a>","<a href=""https://www.instagram.com/maisondeperguet/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11440436581873193012"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g666452-d26494297"">TripAdvisor</a>","<a href=""https://untappd.com/w/maison-de-perguet/533602"">Untappd</a>"
222,2024,Cidre Fermier Brut,Les Vergers de l'Ille,Les Vergers de l’Ille,Ille-et-Vilaine,🥈 Argent,2935,Active,"<a href=""https://www.lesvergersdelille.fr/"">Website</a>","<a href=""https://www.facebook.com/Lesvergersdelille/"">Facebook</a>","<a href=""https://www.instagram.com/les_vergers_de_l.ille/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14420300231390740214"">Google</a>",,"<a href=""https://untappd.com/w/les-vergers-de-l-ille/228900"">Untappd</a>"
223,2024,Cidre Fermier Demi-Sec,Le Verger de Kernivinen,Les Vergers de Kernivinen,Côtes-d'Armor,🥇 Or,2933,Active,"<a href=""http://www.cidre-fermier.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=4984251969580277806"">Google</a>",,"<a href=""https://untappd.com/w/le-verger-de-kernivinen/412595"">Untappd</a>"
224,2024,Cidre Fermier Demi-Sec,Cidrerie Guérin,Cidrerie Guerin,Ille-et-Vilaine,🥈 Argent,2924,Active,,"<a href=""https://www.facebook.com/cidrerieguerin/"">Facebook</a>","<a href=""https://www.instagram.com/cidrerieguerin/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3132962272405165726"">Google</a>",,"<a href=""https://untappd.com/w/cidredrie-guerin/550555"">Untappd</a>"
225,2024,Cidre Fermier Demi-Sec,Cidrerie Château Lézergué,Cidrerie Château de Lézergué,Finistère,🥈 Argent,1487,Active,"<a href=""https://www.chateau-lezergue.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100066917829363"">Facebook</a>","<a href=""https://www.instagram.com/cidrerie_chateaudelezergue/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8273125568764221419"">Google</a>",,"<a href=""https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246"">Untappd</a>"
226,2024,Cidre Fermier Demi-Sec,Au Pressoir du Bélon,Au Pressoir du Bélon,Finistère,🥈 Argent,2712,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,
227,2024,Cidre Fermier Demi-Sec,Cidrerie de Rozavern,Cidrerie de Rozavern,Finistère,🥈 Argent,1591,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
228,2024,Cidre Fermier Demi-Sec,Les Jardins d'an Enez,Les Jardins d’An Enez,Côtes-d'Armor,🥈 Argent,2934,Active,,"<a href=""https://www.facebook.com/profile.php?id=100077546482821"">Facebook</a>",,,,
229,2024,Cidre Fermier Doux,Cidre de Brocéliande,Cidrerie de Brocéliande,Ille-et-Vilaine,🥇 Or,2893,Active,"<a href=""https://cidre-breton.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100064718610464"">Facebook</a>","<a href=""https://www.instagram.com/cidreriedebroceliande/"">Instagram</a>","<a href=""https://maps.google.com/?cid=531489837427288496"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidre-du-pays-de-broceliande/158895"">Untappd</a>"
230,2024,Cidre Artisanal Extra-Brut,Distillerie du Gorvello,Distillerie du Gorvello,Morbihan,🥇 Or,1595,Active,"<a href=""https://www.distilleriedugorvello.fr/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069448008978"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedugorvello.bzh/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13385362377425184430"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2184206-d10593781"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-du-gorvello/69203"">Untappd</a>"
231,2024,Cidre Artisanal Brut,Distillerie des Menhirs,Distillerie des Menhirs,Finistère,🥇 Or,1182,Active,"<a href=""https://www.distillerie.bzh/"">Website</a>","<a href=""https://www.facebook.com/distillerie.bzh"">Facebook</a>","<a href=""https://www.instagram.com/distilleriedesmenhirs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13168987804989415582"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317"">TripAdvisor</a>","<a href=""https://untappd.com/w/distillerie-des-menhirs/91619"">Untappd</a>"
232,2024,Cidre Artisanal Brut,Atelier de la Pépie,L’Atelier de la Pépie,Morbihan,🥇 Or,2911,Active,"<a href=""https://atelierdelapepie.com/"">Website</a>","<a href=""https://www.facebook.com/Atelierdelapepie/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8968765589278602927"">Google</a>",,"<a href=""https://untappd.com/w/l-atelier-de-la-pacpie/144215"">Untappd</a>"
