ID,Year,Style,Medal,Producer,Product,Points,Region,WID,Type,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
324,2021,Traditional French Cider,🥈 Silver,Cidrerie Berri,Cidre pétillant,38,Basque Country,1649,Cider,Active,"<a href=""https://txopinondo.fr/"">Website</a>","<a href=""https://www.facebook.com/txopinondo"">Facebook</a>","<a href=""https://www.instagram.com/txopinondo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14446292626809718341"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-txopinondo/215570"">Untappd</a>"
325,2021,Traditional French Cider,🥈 Silver,Cider Sekt,Cider Talk Bitter Sweet,38,Czechia,2745,Cider,Active,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
326,2021,Traditional French Cider,🥉 Bronze,Au Pressoir du Bélon,Cidre AOP Cornouaille,31,France,2712,Cider,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,,
327,2021,Traditional French Cider,🥉 Bronze,Cidrerie de Rozavern,Aod,30,France,1591,Cider,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
328,2021,Traditional English Cider,🥇 Gold,Oliver's Cider and Perry,Gold Rush #9,46,England,1130,Cider,Active,"<a href=""https://www.oliversciderandperry.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oliversciderandperry"">Facebook</a>","<a href=""https://www.instagram.com/tomoliverscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7135495925516207657"">Google</a>",,,"<a href=""https://untappd.com/brewery/6568"">Untappd</a>"
329,2021,Traditional English Cider,🥇 Gold,Angry Orchard,Bitter Steve,45,United States,87,Cider,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
330,2021,Traditional English Cider,🥈 Silver,Oliver's Cider and Perry,The mayflower cider-The fifth voyage,43,England,1130,Cider,Active,"<a href=""https://www.oliversciderandperry.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oliversciderandperry"">Facebook</a>","<a href=""https://www.instagram.com/tomoliverscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7135495925516207657"">Google</a>",,,"<a href=""https://untappd.com/brewery/6568"">Untappd</a>"
331,2021,Traditional English Cider,🥈 Silver,Ross on Wye Cider & Perry,Bastet 2020,40,England,1134,Cider,Active,"<a href=""https://rosscider.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Ross-On-Wye-Cider-Perry-Co/230745910360675"">Facebook</a>","<a href=""https://www.instagram.com/rosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15438292382118860282"">Google</a>",,,"<a href=""https://untappd.com/brewery/12570"">Untappd</a>"
332,2021,Traditional English Cider,🥈 Silver,Berryland,Pet-nat apple cider,40,Ukraine,1995,Cider,Inactive,"<a href=""http://berryland.shop/"">Website</a>","<a href=""https://www.facebook.com/ciderua/"">Facebook</a>","<a href=""https://www.instagram.com/berrylandcidery/"">Instagram</a>",,,,"<a href=""https://untappd.com/BerrylandUA"">Untappd</a>"
333,2021,Traditional English Cider,🥈 Silver,Berryland,Berryland Barrel fermented apple cider,39,Ukraine,1995,Cider,Inactive,"<a href=""http://berryland.shop/"">Website</a>","<a href=""https://www.facebook.com/ciderua/"">Facebook</a>","<a href=""https://www.instagram.com/berrylandcidery/"">Instagram</a>",,,,"<a href=""https://untappd.com/BerrylandUA"">Untappd</a>"
334,2021,Traditional English Cider,🥉 Bronze,Ross on Wye Cider & Perry,Dancing Required,34,England,1134,Cider,Active,"<a href=""https://rosscider.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Ross-On-Wye-Cider-Perry-Co/230745910360675"">Facebook</a>","<a href=""https://www.instagram.com/rosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15438292382118860282"">Google</a>",,,"<a href=""https://untappd.com/brewery/12570"">Untappd</a>"
335,2021,Traditional English Cider,🥉 Bronze,Gutshof Kraatz,Apfel Cider 2020,33,Germany,2825,Cider,Active,"<a href=""https://gutshof-kraatz.de/"">Website</a>","<a href=""https://www.facebook.com/GutshofKraatz/"">Facebook</a>","<a href=""https://www.instagram.com/gutshof_kraatz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4340203013602665820"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g12097270-d10525275"">TripAdvisor</a>","<a href=""https://untappd.com/w/kelterei-gutshof-kraatz/210948"">Untappd</a>"
336,2021,Traditional English Cider,🥉 Bronze,Eden Ciders,Cinderella`s Slipper,30,United States,255,Cider,Active,"<a href=""https://www.edenciders.com/"">Website</a>","<a href=""https://facebook.com/edenspecialtyciders"">Facebook</a>","<a href=""https://www.instagram.com/edenciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1133141626652589768"">Google</a>","<a href=""https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348"">TripAdvisor</a>","<a href=""https://untappd.com/w/eden-specialty-ciders/13108"">Untappd</a>"
337,2021,Modern Cider,🥇 Gold,Sagar Iraultza,Musker,48,Basque Country,3627,Cider,Active,,,,,,,"<a href=""https://untappd.com/w/sagar-iraultza-s-l/497642"">Untappd</a>"
338,2021,Modern Cider,🥇 Gold,Cidérka,Rehek,47,Czechia,2760,Cider,Active,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
339,2021,Modern Cider,🥇 Gold,Angry Orchard,Understood in Motion 4,47,United States,87,Cider,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
340,2021,Modern Cider,🥇 Gold,Alde Sider,Alde sider,46,Norway,2546,Cider,Active,"<a href=""https://www.aldesider.no/"">Website</a>","<a href=""https://www.facebook.com/aldesider"">Facebook</a>","<a href=""https://www.instagram.com/aldesider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7838999053969928967"">Google</a>",,,"<a href=""https://untappd.com/Alde_hardanger"">Untappd</a>"
341,2021,Modern Cider,🥇 Gold,Cidérka,Červenka,46,Czechia,2760,Cider,Active,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
342,2021,Modern Cider,🥇 Gold,Urban Farm Fermentory,Super Dry Cidah,46,United States,658,Cider,Inactive,"<a href=""https://www.fermentory.com/"">Website</a>","<a href=""https://www.facebook.com/urbanfarmfermentory"">Facebook</a>","<a href=""https://www.instagram.com/fermentory/"">Instagram</a>",,"<a href=""https://www.yelp.com/biz/urban-farm-fermentory-portland"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g40827-d4509600"">TripAdvisor</a>","<a href=""https://untappd.com/w/urban-farm-fermentory/10661"">Untappd</a>"
343,2021,Modern Cider,🥇 Gold,Ulvik Frukt & Cideri,Gravenstein,46,Norway,1414,Cider,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
344,2021,Modern Cider,🥇 Gold,Åkre Gård,Edel sider 6.5,45,Norway,2544,Cider,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
345,2021,Modern Cider,🥇 Gold,Wata Lebanese Cider,Wata Lebanese Cider Brut,45,Lebanon,2143,Cider,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
346,2021,Modern Cider,🥇 Gold,Hera Cider,SL Hoppy Cider,45,Galicia,3089,Cider,Active,"<a href=""https://heracider.com/"">Website</a>","<a href=""https://www.facebook.com/heracider/"">Facebook</a>","<a href=""https://www.instagram.com/heracider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2781404824572044242"">Google</a>",,,"<a href=""https://untappd.com/heracider"">Untappd</a>"
347,2021,Modern Cider,🥇 Gold,Ulvik Frukt & Cideri,Kvitanesen - Poesider,45,Norway,1414,Cider,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
348,2021,Modern Cider,🥇 Gold,Sidra Trabanco,Pecado del paraiso dulce,45,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
349,2021,Modern Cider,🥈 Silver,Jaanihanso,Jaanihanso Sec Methode Traditionnelle 2017,44,Estonia,1927,Cider,Active,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
350,2021,Modern Cider,🥈 Silver,Au Pressoir du Bélon,Cidre Blanc,44,France,2712,Cider,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,,
351,2021,Modern Cider,🥈 Silver,Exner Cider,Exner craft apple cider,43,Asturias,2755,Cider,Active,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3356560758775211802"">Google</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
352,2021,Modern Cider,🥈 Silver,Ciderzale,High Flying Cider,43,Basque Country,3623,Cider,Inactive,"<a href=""https://ciderzale.com/"">Website</a>","<a href=""https://www.facebook.com/ciderzale/"">Facebook</a>","<a href=""https://www.instagram.com/ciderzale/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/ciderzale/483443"">Untappd</a>"
353,2021,Modern Cider,🥈 Silver,Sidra Posma,Posma,42,Canary Islands,3081,Cider,Active,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
354,2021,Modern Cider,🥈 Silver,Sidra Castañón,Xiz frizzant,40,Asturias,1473,Cider,Active,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
355,2021,Modern Cider,🥈 Silver,Pom Sidro Creativo,Sidro Creativo,40,Italy,3158,Cider,Active,"<a href=""https://www.sidropom.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069003333725"">Facebook</a>","<a href=""https://www.instagram.com/sidropom/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17454691130515952955"">Google</a>",,,"<a href=""https://untappd.com/w/pom-sidro-creativo/514926"">Untappd</a>"
356,2021,Modern Cider,🥈 Silver,---,Pok!,40,Switzerland,X,Cider,Inactive,,,,,,,
357,2021,Modern Cider,🥈 Silver,Sidra Trabanco,Lagar de Camin clasica sin alcohol,39,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
358,2021,Modern Cider,🥈 Silver,Sidra Trabanco,Pecado del paraiso sin alcohol,39,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
359,2021,Modern Cider,🥈 Silver,Sidra Somarroza,Capricho de Somarroza,39,Cantabria,1921,Cider,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
360,2021,Modern Cider,🥈 Silver,Domaine de la Mare,L`Imprévu,39,France,2696,Cider,Active,"<a href=""https://www.domainedelamare.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11844878661689216154"">Google</a>",,,"<a href=""https://untappd.com/w/domaine-de-la-mare/511923"">Untappd</a>"
361,2021,Modern Cider,🥈 Silver,Åkre Gård,"Edel Sider, 4,7",38,Norway,2544,Cider,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
362,2021,Modern Cider,🥈 Silver,Weidmann & Groh,Grohsecco,38,Germany,1343,Spirits,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
363,2021,Modern Cider,🥈 Silver,Campple Cider,Campple cider,38,Asturias,3622,Cider,Active,"<a href=""https://campplecider.com/"">Website</a>",,"<a href=""https://www.instagram.com/campplecider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16532819691065513954"">Google</a>",,,"<a href=""https://untappd.com/w/campple-iberica/458579"">Untappd</a>"
364,2021,Modern Cider,🥈 Silver,Wata Lebanese Cider,Wata Lebanese Cider Dry,38,Lebanon,2143,Cider,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
365,2021,Modern Cider,🥈 Silver,Sidra El Gaitero,Pomarina Natural,38,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
366,2021,Modern Cider,🥉 Bronze,ERIS Brewery & Cider House,Pedestrian Apple Cider,37,United States,262,Cider,Active,"<a href=""https://www.erischicago.com/"">Website</a>","<a href=""https://www.facebook.com/erischicago"">Facebook</a>","<a href=""https://www.instagram.com/erischicago/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8228819364943835803"">Google</a>","<a href=""https://www.yelp.com/biz/eris-brewery-and-cider-house-chicago"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g35805-d13418130"">TripAdvisor</a>","<a href=""https://untappd.com/w/eris-brewery-cider-house/379702"">Untappd</a>"
367,2021,Modern Cider,🥉 Bronze,Wata Lebanese Cider,Wata Lebanese Cider Original,36,Lebanon,2143,Cider,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
368,2021,Modern Cider,🥉 Bronze,Paladeus,Paladeus - Cider 1979,36,Italy,3024,Cider,Active,"<a href=""http://www.paladeus.it/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100067062071715"">Facebook</a>","<a href=""https://www.instagram.com/paladeus_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8605615739361573597"">Google</a>",,,"<a href=""https://untappd.com/w/paladeus/538622"">Untappd</a>"
369,2021,Modern Cider,🥉 Bronze,Jaanihanso,Jaanihanso Doux Methode Traditionnelle 2017,35,Estonia,1927,Cider,Active,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
370,2021,Modern Cider,🥉 Bronze,Sidra Trabanco,Lagar de Camin clasica dulce,35,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
371,2021,Modern Cider,🥉 Bronze,Sidra Trabanco,Pecado del paraiso natural,34,Asturias,1674,Cider,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
372,2021,Modern Cider,🥉 Bronze,Elegast Cidery,Wild Cider,32,Netherlands,2660,Cider,Active,"<a href=""https://elegastcider.nl/"">Website</a>","<a href=""https://www.facebook.com/elegastcidery/"">Facebook</a>","<a href=""https://www.instagram.com/elegast_cidery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=5936408747857287023"">Google</a>",,,"<a href=""https://untappd.com/ElegastCidery"">Untappd</a>"
373,2021,Modern Cider,🥉 Bronze,Sidra El Gaitero,Sidra Gaitero Rosé,30,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
374,2021,Modern Cider,🥉 Bronze,Sidra El Gaitero,Sidra El Gaitero Extra,30,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
375,2021,Modern Cider,🥉 Bronze,Sidra El Gaitero,Spring Cider Manzana,30,Asturias,1314,Cider,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
376,2021,Modern Cider,🥉 Bronze,Hera Cider,Natural,30,Galicia,3089,Cider,Active,"<a href=""https://heracider.com/"">Website</a>","<a href=""https://www.facebook.com/heracider/"">Facebook</a>","<a href=""https://www.instagram.com/heracider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2781404824572044242"">Google</a>",,,"<a href=""https://untappd.com/heracider"">Untappd</a>"
377,2021,Ice Cider,🥇 Gold,Sidra Panizales,Sidra de fuego Caldea,47,Asturias,1519,Cider,Active,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
378,2021,Ice Cider,🥇 Gold,Zapiain,Bizi-Goxo 2017,47,Basque Country,1172,Cider,Active,"<a href=""https://zapiain.eus/"">Website</a>","<a href=""https://www.facebook.com/zapiainsagardoa"">Facebook</a>","<a href=""https://www.instagram.com/zapiainsagardoa/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16982677267877188990"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d3806229"">TripAdvisor</a>","<a href=""https://untappd.com/ZapiainSagardoa"">Untappd</a>"
379,2021,Ice Cider,🥇 Gold,Zapiain,Bizi-Goxo 2015,46,Basque Country,1172,Cider,Active,"<a href=""https://zapiain.eus/"">Website</a>","<a href=""https://www.facebook.com/zapiainsagardoa"">Facebook</a>","<a href=""https://www.instagram.com/zapiainsagardoa/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16982677267877188990"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1064182-d3806229"">TripAdvisor</a>","<a href=""https://untappd.com/ZapiainSagardoa"">Untappd</a>"
380,2021,Ice Cider,🥇 Gold,Åkre Gård,Edel is-sider,46,Norway,2544,Cider,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
381,2021,Ice Cider,🥇 Gold,Sidra Panizales,Sidra de hielo Panizales,46,Asturias,1519,Cider,Active,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
382,2021,Ice Cider,🥇 Gold,Eden Ciders,Falstaff 2013,45,United States,255,Cider,Active,"<a href=""https://www.edenciders.com/"">Website</a>","<a href=""https://facebook.com/edenspecialtyciders"">Facebook</a>","<a href=""https://www.instagram.com/edenciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1133141626652589768"">Google</a>","<a href=""https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348"">TripAdvisor</a>","<a href=""https://untappd.com/w/eden-specialty-ciders/13108"">Untappd</a>"
383,2021,Ice Cider,🥇 Gold,Åkre Gård,Edel sider - Premium 12,45,Norway,2544,Cider,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
