glintcap_short,glintcap_full,glintcap_slug,Medalist,Assumed,World_ID,World_Name_Old,actual_short,notes,World_Name,new_cg_url
https://glintcap.org/godfreyrun-cider-mill,https://glintcap.org/results/commercial/medalists/godfreyrun-cider-mill/,godfreyrun-cider-mill,#N/A,#N/A,1070,Godfrey Run Cider Mill,https://ciderguide.com/godfrey-run-cider-mill,,Godfrey Run Cider Mill,https://ciderguide.com/glintcap/medalists/godfrey-run-cider-mill/
https://glintcap.org/grand-illusion-hard-cider,https://glintcap.org/results/commercial/medalists/grand-illusion-hard-cider/,grand-illusion-hard-cider,Grand Illusion Hard Cider,https://ciderguide.com/grand-illusion-hard-cider,305,Grand Illusion Hard Cider,https://ciderguide.com/grand-illusion-hard-cider,,Grand Illusion Hard Cider,https://ciderguide.com/glintcap/medalists/grand-illusion-hard-cider/
https://glintcap.org/manoff-market-cidery,https://glintcap.org/results/commercial/medalists/manoff-market-cidery/,manoff-market-cidery,#N/A,#N/A,987,Manoff Market Gardens & Cidery,https://ciderguide.com/manoff-market-gardens-cidery,,Manoff Market Gardens & Cidery,https://ciderguide.com/glintcap/medalists/manoff-market-gardens-cidery/
https://glintcap.org/ploughman-cider,https://glintcap.org/results/commercial/medalists/ploughman-cider/,ploughman-cider,Ploughman Cider,https://ciderguide.com/ploughman-cider,484,Ploughman Cider,https://ciderguide.com/ploughman-cider,,Ploughman Cider,https://ciderguide.com/glintcap/medalists/ploughman-cider/
https://glintcap.org/prototype-hard-cider,https://glintcap.org/results/commercial/medalists/prototype-hard-cider/,prototype-hard-cider,#N/A,#N/A,2579,Prototype Hard Cider,none,Added.,Prototype Hard Cider,https://ciderguide.com/glintcap/medalists/prototype-hard-cider/
https://glintcap.org/space-time-mead-cider-works,https://glintcap.org/results/commercial/medalists/space-time-mead-cider-works/,space-time-mead-cider-works,Space Time Mead & Cider Works,https://ciderguide.com/space-time-mead-cider-works,971,Space Time Mead & Cider Works,https://ciderguide.com/space-time-mead-cider-works,,Space Time Mead & Cider Works,https://ciderguide.com/glintcap/medalists/space-time-mead-cider-works/
https://glintcap.org/threadbare-cider,https://glintcap.org/results/commercial/medalists/threadbare-cider/,threadbare-cider,Threadbare Cider,https://ciderguide.com/threadbare-cider,632,Threadbare Cider,https://ciderguide.com/threadbare-cider,,Threadbare Cider,https://ciderguide.com/glintcap/medalists/threadbare-cider/
https://glintcap.org/wilding-orchards,https://glintcap.org/results/commercial/medalists/wilding-orchards/,wilding-orchards,Wilding Orchards,https://ciderguide.com/wilding-orchards,1900,Wilding Orchards,https://ciderguide.com/wilding-orchards,,Wilding Orchards,https://ciderguide.com/glintcap/medalists/wilding-orchards/
https://glintcap.org/wyndridge-farm-cidery,https://glintcap.org/results/commercial/medalists/wyndridge-farm-cidery/,wyndridge-farm-cidery,#N/A,#N/A,703,Wyndridge Farm,https://ciderguide.com/wyndridge-farm,,Wyndridge Farm,https://ciderguide.com/glintcap/medalists/wyndridge-farm/
https://glintcap.org/tapped-apple-winery,https://glintcap.org/results/commercial/medalists/tapped-apple-winery/,tapped-apple-winery,#N/A,#N/A,617,Tapped Apple Cider & Winery,https://ciderguide.com/tapped-apple-cider-winery,,Tapped Apple Cider & Winery,https://ciderguide.com/glintcap/medalists/tapped-apple-cider-winery/
https://glintcap.org/turncoat-cidery,https://glintcap.org/results/commercial/medalists/turncoat-cidery/,turncoat-cidery,Turncoat Cidery,https://ciderguide.com/turncoat-cidery,2136,Turncoat Cidery,https://ciderguide.com/turncoat-cidery,,Turncoat Cidery,https://ciderguide.com/glintcap/medalists/turncoat-cidery/
https://glintcap.org/windy-hill-orchard-cidery,https://glintcap.org/results/commercial/medalists/windy-hill-orchard-cidery/,windy-hill-orchard-cidery,Windy Hill Orchard & Cidery,https://ciderguide.com/windy-hill-orchard-cidery,694,Windy Hill Orchard & Cidery,https://ciderguide.com/windy-hill-orchard-cidery,,Windy Hill Orchard & Cidery,https://ciderguide.com/glintcap/medalists/windy-hill-orchard-cidery/
https://glintcap.org/century-tree-cider-co,https://glintcap.org/results/commercial/medalists/century-tree-cider-co/,century-tree-cider-co,Century Tree Cider Co.,https://ciderguide.com/century-tree-cider-co,2009,Century Tree Cider Co.,https://ciderguide.com/century-tree-cider-co,,Century Tree Cider Co.,https://ciderguide.com/glintcap/medalists/century-tree-cider-co/
https://glintcap.org/diskin-cider,https://glintcap.org/results/commercial/medalists/diskin-cider/,diskin-cider,Diskin Cider,https://ciderguide.com/diskin-cider,236,Diskin Cider,https://ciderguide.com/diskin-cider,,Diskin Cider,https://ciderguide.com/glintcap/medalists/diskin-cider/
https://glintcap.org/gypsy-circus-cider-company,https://glintcap.org/results/commercial/medalists/gypsy-circus-cider-company/,gypsy-circus-cider-company,#N/A,#N/A,312,Gypsy Circus InCider Taproom,https://ciderguide.com/gypsy-circus-incider-taproom,,Gypsy Circus,https://ciderguide.com/glintcap/medalists/gypsy-circus/
https://glintcap.org/mill-bridge-winery,https://glintcap.org/results/commercial/medalists/mill-bridge-winery/,mill-bridge-winery,Mill Bridge Winery,https://ciderguide.com/mill-bridge-winery,420,Mill Bridge Winery,https://ciderguide.com/mill-bridge-winery,,Mill Bridge Winery,https://ciderguide.com/glintcap/medalists/mill-bridge-winery/
https://glintcap.org/austin-eastciders,https://glintcap.org/results/commercial/medalists/austin-eastciders/,austin-eastciders,Austin Eastciders,https://ciderguide.com/austin-eastciders,104,Austin Eastciders,https://ciderguide.com/austin-eastciders,,Austin Eastciders,https://ciderguide.com/glintcap/medalists/austin-eastciders/
https://glintcap.org/bishop-cider-company,https://glintcap.org/results/commercial/medalists/bishop-cider-company/,bishop-cider-company,Bishop Cider Company,https://ciderguide.com/bishop-cider-company,130,Bishop Cider Company,https://ciderguide.com/bishop-cider-company,,Bishop Cider Company,https://ciderguide.com/glintcap/medalists/bishop-cider-company/
https://glintcap.org/city-orchard,https://glintcap.org/results/commercial/medalists/city-orchard/,city-orchard,City Orchard,https://ciderguide.com/city-orchard,1001,City Orchard,https://ciderguide.com/city-orchard,,City Orchard,https://ciderguide.com/glintcap/medalists/city-orchard/
https://glintcap.org/texas-keeper-cider,https://glintcap.org/results/commercial/medalists/texas-keeper-cider/,texas-keeper-cider,Texas Keeper Cider,https://ciderguide.com/texas-keeper-cider,619,Texas Keeper Cider,https://ciderguide.com/texas-keeper-cider,,Texas Keeper Cider,https://ciderguide.com/glintcap/medalists/texas-keeper-cider/
https://glintcap.org/etta-place-cider,https://glintcap.org/results/commercial/medalists/etta-place-cider/,etta-place-cider,Etta Place Cider,https://ciderguide.com/etta-place-cider,869,Etta Place Cider,https://ciderguide.com/etta-place-cider,,Etta Place Cider,https://ciderguide.com/glintcap/medalists/etta-place-cider/
https://glintcap.org/mountain-west-cider-company,https://glintcap.org/results/commercial/medalists/mountain-west-cider-company/,mountain-west-cider-company,Mountain West Cider Company,https://ciderguide.com/mountain-west-cider-company,432,Mountain West Cider Company,https://ciderguide.com/mountain-west-cider-company,,Mountain West Cider Company,https://ciderguide.com/glintcap/medalists/mountain-west-cider-company/
https://glintcap.org/boyden-valley-winery-spirits,https://glintcap.org/results/commercial/medalists/boyden-valley-winery-spirits/,boyden-valley-winery-spirits,Boyden Valley Winery & Spirits,https://ciderguide.com/boyden-valley-winery-spirits,157,Boyden Valley Winery & Spirits,https://ciderguide.com/boyden-valley-winery-spirits,,Boyden Valley Winery & Spirits,https://ciderguide.com/glintcap/medalists/boyden-valley-winery-spirits/
https://glintcap.org/champlain-orchards,https://glintcap.org/results/commercial/medalists/champlain-orchards/,champlain-orchards,Champlain Orchards,https://ciderguide.com/champlain-orchards,188,Champlain Orchards,https://ciderguide.com/champlain-orchards,,Champlain Orchards,https://ciderguide.com/glintcap/medalists/champlain-orchards/
https://glintcap.org/citizen-cider,https://glintcap.org/results/commercial/medalists/citizen-cider/,citizen-cider,Citizen Cider,https://ciderguide.com/citizen-cider,199,Citizen Cider,https://ciderguide.com/citizen-cider,,Citizen Cider,https://ciderguide.com/glintcap/medalists/citizen-cider/
https://glintcap.org/cold-hollow-cider-mill,https://glintcap.org/results/commercial/medalists/cold-hollow-cider-mill/,cold-hollow-cider-mill,Cold Hollow Cider Mill,https://ciderguide.com/cold-hollow-cider-mill,207,Cold Hollow Cider Mill,https://ciderguide.com/cold-hollow-cider-mill,,Cold Hollow Cider Mill,https://ciderguide.com/glintcap/medalists/cold-hollow-cider-mill/
https://glintcap.org/eden-specialty-ciders,https://glintcap.org/results/commercial/medalists/eden-specialty-ciders/,eden-specialty-ciders,#N/A,#N/A,255,Eden Ciders,https://ciderguide.com/eden-ciders,,Eden Ciders,https://ciderguide.com/glintcap/medalists/eden-ciders/
https://glintcap.org/silo-distillery,https://glintcap.org/results/commercial/medalists/silo-distillery/,silo-distillery,Silo Distillery,https://ciderguide.com/silo-distillery,939,Silo Distillery,https://ciderguide.com/silo-distillery,,Silo Distillery,https://ciderguide.com/glintcap/medalists/silo-distillery/
https://glintcap.org/stowe-cider,https://glintcap.org/results/commercial/medalists/stowe-cider/,stowe-cider,Stowe Cider,https://ciderguide.com/stowe-cider,601,Stowe Cider,https://ciderguide.com/stowe-cider,,Stowe Cider,https://ciderguide.com/glintcap/medalists/stowe-cider/
https://glintcap.org/sunrise-orchards,https://glintcap.org/results/commercial/medalists/sunrise-orchards/,sunrise-orchards,#N/A,#N/A,2572,Sunrise Orchards,none,Added.,Sunrise Orchards,https://ciderguide.com/glintcap/medalists/sunrise-orchards/
https://glintcap.org/tin-hat-cider,https://glintcap.org/results/commercial/medalists/tin-hat-cider/,tin-hat-cider,Tin Hat Cider,https://ciderguide.com/tin-hat-cider,640,Tin Hat Cider,https://ciderguide.com/tin-hat-cider,,Tin Hat Cider,https://ciderguide.com/glintcap/medalists/tin-hat-cider/
https://glintcap.org/vermont-cider-company,https://glintcap.org/results/commercial/medalists/vermont-cider-company/,vermont-cider-company,Vermont Cider Company,https://ciderguide.com/vermont-cider-company,664,Vermont Cider Company,https://ciderguide.com/vermont-cider-company,,Vermont Cider Company,https://ciderguide.com/glintcap/medalists/vermont-cider-company/
https://glintcap.org/whetstone-ciderworks,https://glintcap.org/results/commercial/medalists/whetstone-ciderworks/,whetstone-ciderworks,Whetstone CiderWorks,https://ciderguide.com/whetstone-ciderworks,1803,Whetstone CiderWorks,https://ciderguide.com/whetstone-ciderworks,,Whetstone CiderWorks,https://ciderguide.com/glintcap/medalists/whetstone-ciderworks/
https://glintcap.org/wildbranch-cider,https://glintcap.org/results/commercial/medalists/wildbranch-cider/,wildbranch-cider,Wildbranch Cider,https://ciderguide.com/wildbranch-cider,924,Wildbranch Cider,https://ciderguide.com/wildbranch-cider,,Wildbranch Cider,https://ciderguide.com/glintcap/medalists/wildbranch-cider/
https://glintcap.org/windfall-orchard,https://glintcap.org/results/commercial/medalists/windfall-orchard/,windfall-orchard,Windfall Orchard,https://ciderguide.com/windfall-orchard,693,Windfall Orchard,https://ciderguide.com/windfall-orchard,,Windfall Orchard,https://ciderguide.com/glintcap/medalists/windfall-orchard/
https://glintcap.org/wyders-hard-cider,https://glintcap.org/results/commercial/medalists/wyders-hard-cider/,wyders-hard-cider,#N/A,#N/A,2577,Wyder's Cider,none,Added.,Wyder's Cider,https://ciderguide.com/glintcap/medalists/wyders-cider/
https://glintcap.org/albemarle-ciderworks,https://glintcap.org/results/commercial/medalists/albemarle-ciderworks/,albemarle-ciderworks,Albemarle CiderWorks,https://ciderguide.com/albemarle-ciderworks,83,Albemarle CiderWorks,https://ciderguide.com/albemarle-ciderworks,,Albemarle CiderWorks,https://ciderguide.com/glintcap/medalists/albemarle-ciderworks/
https://glintcap.org/big-fish-cider-co,https://glintcap.org/results/commercial/medalists/big-fish-cider-co/,big-fish-cider-co,Big Fish Cider Co.,https://ciderguide.com/big-fish-cider-co,127,Big Fish Cider Co.,https://ciderguide.com/big-fish-cider-co,,Big Fish Cider Co.,https://ciderguide.com/glintcap/medalists/big-fish-cider-co/
https://glintcap.org/blue-bee-cider,https://glintcap.org/results/commercial/medalists/blue-bee-cider/,blue-bee-cider,Blue Bee Cider,https://ciderguide.com/blue-bee-cider,146,Blue Bee Cider,https://ciderguide.com/blue-bee-cider,,Blue Bee Cider,https://ciderguide.com/glintcap/medalists/blue-bee-cider/
https://glintcap.org/bold-rock-hard-cider,https://glintcap.org/results/commercial/medalists/bold-rock-hard-cider/,bold-rock-hard-cider,#N/A,#N/A,152,Bold Rock Hard Cider,https://ciderguide.com/bold-rock-hard-cider-mills-river,,Bold Rock Hard Cider,https://ciderguide.com/glintcap/medalists/bold-rock-hard-cider/
https://glintcap.org/bryants-cider,https://glintcap.org/results/commercial/medalists/bryants-cider/,bryants-cider,Bryant's Cider,https://ciderguide.com/bryants-cider,170,Bryant's Cider,https://ciderguide.com/bryants-cider,,Bryant's Cider,https://ciderguide.com/glintcap/medalists/bryants-cider/
https://glintcap.org/buskey-cider,https://glintcap.org/results/commercial/medalists/buskey-cider/,buskey-cider,Buskey Cider,https://ciderguide.com/buskey-cider,175,Buskey Cider,https://ciderguide.com/buskey-cider,,Buskey Cider,https://ciderguide.com/glintcap/medalists/buskey-cider/
https://glintcap.org/castle-hill-cider,https://glintcap.org/results/commercial/medalists/castle-hill-cider/,castle-hill-cider,Castle Hill Cider,https://ciderguide.com/castle-hill-cider,185,Castle Hill Cider,https://ciderguide.com/castle-hill-cider,,Castle Hill Cider,https://ciderguide.com/glintcap/medalists/castle-hill-cider/
https://glintcap.org/chateau-morrisette,https://glintcap.org/results/commercial/medalists/chateau-morrisette/,chateau-morrisette,Chateau Morrisette,https://ciderguide.com/chateau-morrisette,190,Chateau Morrisette,https://ciderguide.com/chateau-morrisette,,Chateau Morrisette,https://ciderguide.com/glintcap/medalists/chateau-morrisette/
https://glintcap.org/ciders-from-mars,https://glintcap.org/results/commercial/medalists/ciders-from-mars/,ciders-from-mars,Ciders from Mars,https://ciderguide.com/ciders-from-mars,945,Ciders from Mars,https://ciderguide.com/ciders-from-mars,,Ciders from Mars,https://ciderguide.com/glintcap/medalists/ciders-from-mars/
https://glintcap.org/courthouse-creek-cider,https://glintcap.org/results/commercial/medalists/courthouse-creek-cider/,courthouse-creek-cider,Courthouse Creek Cider,https://ciderguide.com/courthouse-creek-cider,221,Courthouse Creek Cider,https://ciderguide.com/courthouse-creek-cider,,Courthouse Creek Cider,https://ciderguide.com/glintcap/medalists/courthouse-creek-cider/
https://glintcap.org/fabbioli-cellars,https://glintcap.org/results/commercial/medalists/fabbioli-cellars/,fabbioli-cellars,Fabbioli Cellars,https://ciderguide.com/fabbioli-cellars,266,Fabbioli Cellars,https://ciderguide.com/fabbioli-cellars,,Fabbioli Cellars,https://ciderguide.com/glintcap/medalists/fabbioli-cellars/
https://glintcap.org/foggy-ridge-cider,https://glintcap.org/results/commercial/medalists/foggy-ridge-cider/,foggy-ridge-cider,Foggy Ridge Cider,https://ciderguide.com/foggy-ridge-cider,1872,Foggy Ridge Cider,https://ciderguide.com/foggy-ridge-cider,,Foggy Ridge Cider,https://ciderguide.com/glintcap/medalists/foggy-ridge-cider/
https://glintcap.org/harpers-ferry-brewing,https://glintcap.org/results/commercial/medalists/harpers-ferry-brewing/,harpers-ferry-brewing,Harpers Ferry Brewing,https://ciderguide.com/harpers-ferry-brewing,2086,Harpers Ferry Brewing,https://ciderguide.com/harpers-ferry-brewing,,Harpers Ferry Brewing,https://ciderguide.com/glintcap/medalists/harpers-ferry-brewing/
https://glintcap.org/lost-boy-cider,https://glintcap.org/results/commercial/medalists/lost-boy-cider/,lost-boy-cider,Lost Boy Cider,https://ciderguide.com/lost-boy-cider,396,Lost Boy Cider,https://ciderguide.com/lost-boy-cider,,Lost Boy Cider,https://ciderguide.com/glintcap/medalists/lost-boy-cider/
https://glintcap.org/moss-vineyards,https://glintcap.org/results/commercial/medalists/moss-vineyards/,moss-vineyards,Moss Vineyards,https://ciderguide.com/moss-vineyards,2020,Moss Vineyards,https://ciderguide.com/moss-vineyards,,Moss Vineyards,https://ciderguide.com/glintcap/medalists/moss-vineyards/
https://glintcap.org/muse-orchard-widows-watch-cidery,https://glintcap.org/results/commercial/medalists/muse-orchard-widows-watch-cidery/,muse-orchard-widows-watch-cidery,#N/A,#N/A,707,Muse Orchard,https://ciderguide.com/muse-orchard,,Muse Orchard,https://ciderguide.com/glintcap/medalists/muse-orchard/
https://glintcap.org/old-hill-cider,https://glintcap.org/results/commercial/medalists/old-hill-cider/,old-hill-cider,Old Hill Cider,https://ciderguide.com/old-hill-cider,456,Old Hill Cider,https://ciderguide.com/old-hill-cider,,Old Hill Cider,https://ciderguide.com/glintcap/medalists/old-hill-cider/
https://glintcap.org/potters-craft-cider,https://glintcap.org/results/commercial/medalists/potters-craft-cider/,potters-craft-cider,Potter's Craft Cider,https://ciderguide.com/potters-craft-cider,491,Potter's Craft Cider,https://ciderguide.com/potters-craft-cider,,Potter's Craft Cider,https://ciderguide.com/glintcap/medalists/potters-craft-cider/
https://glintcap.org/sage-bird-ciderworks,https://glintcap.org/results/commercial/medalists/sage-bird-ciderworks/,sage-bird-ciderworks,Sage Bird Ciderworks,https://ciderguide.com/sage-bird-ciderworks,889,Sage Bird Ciderworks,https://ciderguide.com/sage-bird-ciderworks,,Sage Bird Ciderworks,https://ciderguide.com/glintcap/medalists/sage-bird-ciderworks/
https://glintcap.org/sly-clyde-ciderworks,https://glintcap.org/results/commercial/medalists/sly-clyde-ciderworks/,sly-clyde-ciderworks,Sly Clyde Ciderworks,https://ciderguide.com/sly-clyde-ciderworks,566,Sly Clyde Ciderworks,https://ciderguide.com/sly-clyde-ciderworks,,Sly Clyde Ciderworks,https://ciderguide.com/glintcap/medalists/sly-clyde-ciderworks/
https://glintcap.org/wild-hare-hard-cider,https://glintcap.org/results/commercial/medalists/wild-hare-hard-cider/,wild-hare-hard-cider,#N/A,#N/A,684,Wild Hare Cider,https://ciderguide.com/wild-hare-cider,,Wild Hare Cider,https://ciderguide.com/glintcap/medalists/wild-hare-cider/
https://glintcap.org/alma-cider,https://glintcap.org/results/commercial/medalists/alma-cider/,alma-cider,Alma Cider,https://ciderguide.com/alma-cider,1885,Alma Cider,https://ciderguide.com/alma-cider,,Alma Cider,https://ciderguide.com/glintcap/medalists/alma-cider/
https://glintcap.org/alpenfire-cider,https://glintcap.org/results/commercial/medalists/alpenfire-cider/,alpenfire-cider,Alpenfire Cider,https://ciderguide.com/alpenfire-cider,84,Alpenfire Cider,https://ciderguide.com/alpenfire-cider,,Alpenfire Cider,https://ciderguide.com/glintcap/medalists/alpenfire-cider/
https://glintcap.org/bardic-brewing-and-cider,https://glintcap.org/results/commercial/medalists/bardic-brewing-and-cider/,bardic-brewing-and-cider,#N/A,#N/A,1889,Bardic Brewing & Cider,https://ciderguide.com/bardic-brewing-cider,,Bardic Brewing & Cider,https://ciderguide.com/glintcap/medalists/bardic-brewing-cider/
https://glintcap.org/dragons-head-cider,https://glintcap.org/results/commercial/medalists/dragons-head-cider/,dragons-head-cider,Dragon's Head Cider,https://ciderguide.com/dragons-head-cider,244,Dragon's Head Cider,https://ciderguide.com/dragons-head-cider,,Dragon's Head Cider,https://ciderguide.com/glintcap/medalists/dragons-head-cider/
https://glintcap.org/eaglemount-wine-and-cider,https://glintcap.org/results/commercial/medalists/eaglemount-wine-and-cider/,eaglemount-wine-and-cider,#N/A,#N/A,253,Eaglemount Wine & Cider,https://ciderguide.com/eaglemount-wine-cider,,Eaglemount Wine & Cider,https://ciderguide.com/glintcap/medalists/eaglemount-wine-cider/
https://glintcap.org/empyrical-orchards-and-cider,https://glintcap.org/results/commercial/medalists/empyrical-orchards-and-cider/,empyrical-orchards-and-cider,Empyrical Orchards And Cider,https://ciderguide.com/empyrical-orchards-and-cider,2037,Empyrical Orchards And Cider,https://ciderguide.com/empyrical-orchards-and-cider,,Empyrical Orchards & Cider,https://ciderguide.com/glintcap/medalists/empyrical-orchards-cider/
https://glintcap.org/epona,https://glintcap.org/results/commercial/medalists/epona/,epona,Epona,https://ciderguide.com/epona,1890,Epona,https://ciderguide.com/epona,,Epona,https://ciderguide.com/glintcap/medalists/epona/
https://glintcap.org/finnriver-farm-and-cidery,https://glintcap.org/results/commercial/medalists/finnriver-farm-and-cidery/,finnriver-farm-and-cidery,Finnriver Farm and Cidery,https://ciderguide.com/finnriver-farm-and-cidery,276,Finnriver Farm and Cidery,https://ciderguide.com/finnriver-farm-and-cidery/,,Finnriver Farm and Cidery,https://ciderguide.com/glintcap/medalists/finnriver-farm-and-cidery/
https://glintcap.org/flatbed-cider-co,https://glintcap.org/results/commercial/medalists/flatbed-cider-co/,flatbed-cider-co,Flatbed Cider Co.,https://ciderguide.com/flatbed-cider-co,1861,Flatbed Cider Co.,https://ciderguide.com/flatbed-cider-co,,Flatbed Cider Co.,https://ciderguide.com/glintcap/medalists/flatbed-cider-co/
https://glintcap.org/greenwood-cider-company,https://glintcap.org/results/commercial/medalists/greenwood-cider-company/,greenwood-cider-company,Greenwood Cider Company,https://ciderguide.com/greenwood-cider-company,308,Greenwood Cider Company,https://ciderguide.com/greenwood-cider-company,,Greenwood Cider Company,https://ciderguide.com/glintcap/medalists/greenwood-cider-company/
https://glintcap.org/incline-cider-company,https://glintcap.org/results/commercial/medalists/incline-cider-company/,incline-cider-company,Incline Cider Company,https://ciderguide.com/incline-cider-company,345,Incline Cider Company,https://ciderguide.com/incline-cider-company,,Incline Cider Company,https://ciderguide.com/glintcap/medalists/incline-cider-company/
https://glintcap.org/independent-cider,https://glintcap.org/results/commercial/medalists/independent-cider/,independent-cider,#N/A,#N/A,990,Independent Perry,https://ciderguide.com/independent-perry,,Independent Perry,https://ciderguide.com/glintcap/medalists/independent-perry/
https://glintcap.org/liberty-ciderworks,https://glintcap.org/results/commercial/medalists/liberty-ciderworks/,liberty-ciderworks,Liberty Ciderworks,https://ciderguide.com/liberty-ciderworks,387,Liberty Ciderworks,https://ciderguide.com/liberty-ciderworks,,Liberty Ciderworks,https://ciderguide.com/glintcap/medalists/liberty-ciderworks/
https://glintcap.org/locust-cider,https://glintcap.org/results/commercial/medalists/locust-cider/,locust-cider,Locust Cider,https://ciderguide.com/locust-cider,391,Locust Cider,https://ciderguide.com/locust-cider,,Locust Cider,https://ciderguide.com/glintcap/medalists/locust-cider/
https://glintcap.org/lost-giants-cider-company,https://glintcap.org/results/commercial/medalists/lost-giants-cider-company/,lost-giants-cider-company,Lost Giants Cider Company,https://ciderguide.com/lost-giants-cider-company,397,Lost Giants Cider Company,https://ciderguide.com/lost-giants-cider-company,,Lost Giants Cider Company,https://ciderguide.com/glintcap/medalists/lost-giants-cider-company/
https://glintcap.org/methow-valley-ciderhouse,https://glintcap.org/results/commercial/medalists/methow-valley-ciderhouse/,methow-valley-ciderhouse,Methow Valley Ciderhouse,https://ciderguide.com/methow-valley-ciderhouse,418,Methow Valley Ciderhouse,https://ciderguide.com/methow-valley-ciderhouse,,Methow Valley Ciderhouse,https://ciderguide.com/glintcap/medalists/methow-valley-ciderhouse/
https://glintcap.org/nashi-orchards,https://glintcap.org/results/commercial/medalists/nashi-orchards/,nashi-orchards,Nashi Orchards,https://ciderguide.com/nashi-orchards,435,Nashi Orchards,https://ciderguide.com/nashi-orchards,,Nashi Orchards,https://ciderguide.com/glintcap/medalists/nashi-orchards/
https://glintcap.org/offset-ciderworks,https://glintcap.org/results/commercial/medalists/offset-ciderworks/,offset-ciderworks,Offset Ciderworks,https://ciderguide.com/offset-ciderworks,1887,Offset Ciderworks,https://ciderguide.com/offset-ciderworks,,Offset Ciderworks,https://ciderguide.com/glintcap/medalists/offset-ciderworks/
https://glintcap.org/puget-sound-cider-company,https://glintcap.org/results/commercial/medalists/puget-sound-cider-company/,puget-sound-cider-company,Puget Sound Cider Company,https://ciderguide.com/puget-sound-cider-company,1912,Puget Sound Cider Company,https://ciderguide.com/puget-sound-cider-company,,Puget Sound Cider Company,https://ciderguide.com/glintcap/medalists/puget-sound-cider-company/
https://glintcap.org/ragged-and-right-cider-project,https://glintcap.org/results/commercial/medalists/ragged-and-right-cider-project/,ragged-and-right-cider-project,Ragged and Right Cider Project,https://ciderguide.com/ragged-and-right-cider-project,271,Ragged and Right Cider Project,https://ciderguide.com/ragged-and-right-cider-project,,Ragged and Right Cider Project,https://ciderguide.com/glintcap/medalists/ragged-and-right-cider-project/
https://glintcap.org/renaissance-orchards,https://glintcap.org/results/commercial/medalists/renaissance-orchards/,renaissance-orchards,Renaissance Orchards,https://ciderguide.com/renaissance-orchards,511,Renaissance Orchards,https://ciderguide.com/renaissance-orchards,,Renaissance Orchards,https://ciderguide.com/glintcap/medalists/renaissance-orchards/
https://glintcap.org/schilling-cider,https://glintcap.org/results/commercial/medalists/schilling-cider/,schilling-cider,Schilling Cider,https://ciderguide.com/schilling-cider,550,Schilling Cider,https://ciderguide.com/schilling-cider,,Schilling Cider,https://ciderguide.com/glintcap/medalists/schilling-cider/
https://glintcap.org/seattle-cider-company,https://glintcap.org/results/commercial/medalists/seattle-cider-company/,seattle-cider-company,Seattle Cider Company,https://ciderguide.com/seattle-cider-company,553,Seattle Cider Company,https://ciderguide.com/seattle-cider-company,,Seattle Cider Company,https://ciderguide.com/glintcap/medalists/seattle-cider-company/
https://glintcap.org/snowdrift-cider-co,https://glintcap.org/results/commercial/medalists/snowdrift-cider-co/,snowdrift-cider-co,Snowdrift Cider Co.,https://ciderguide.com/snowdrift-cider-co,570,Snowdrift Cider Co.,https://ciderguide.com/snowdrift-cider-co,,Snowdrift Cider Co.,https://ciderguide.com/glintcap/medalists/snowdrift-cider-co/
https://glintcap.org/tieton-cider-works,https://glintcap.org/results/commercial/medalists/tieton-cider-works/,tieton-cider-works,Tieton Cider Works,https://ciderguide.com/tieton-cider-works,635,Tieton Cider Works,https://ciderguide.com/tieton-cider-works,,Tieton Cider Works,https://ciderguide.com/glintcap/medalists/tieton-cider-works/
https://glintcap.org/tulip-valley-vineyard-orchard,https://glintcap.org/results/commercial/medalists/tulip-valley-vineyard-orchard/,tulip-valley-vineyard-orchard,Tulip Valley Vineyard & Orchard,https://ciderguide.com/tulip-valley-vineyard-orchard,648,Tulip Valley Vineyard & Orchard,https://ciderguide.com/tulip-valley-vineyard-orchard,,Tulip Valley Vineyard & Orchard,https://ciderguide.com/glintcap/medalists/tulip-valley-vineyard-orchard/
https://glintcap.org/upper-left-apples,https://glintcap.org/results/commercial/medalists/upper-left-apples/,upper-left-apples,#N/A,#N/A,2584,Upper Left Apples,none,Added.,Upper Left Apples,https://ciderguide.com/glintcap/medalists/upper-left-apples/
https://glintcap.org/westcott-bay-cider,https://glintcap.org/results/commercial/medalists/westcott-bay-cider/,westcott-bay-cider,Westcott Bay Cider,https://ciderguide.com/westcott-bay-cider,675,Westcott Bay Cider,https://ciderguide.com/westcott-bay-cider,,Westcott Bay Cider,https://ciderguide.com/glintcap/medalists/westcott-bay-cider/
https://glintcap.org/whitewood-cider-co,https://glintcap.org/results/commercial/medalists/whitewood-cider-co/,whitewood-cider-co,Whitewood Cider Co.,https://ciderguide.com/whitewood-cider-co,682,Whitewood Cider Co.,https://ciderguide.com/whitewood-cider-co,,Whitewood Cider Co.,https://ciderguide.com/glintcap/medalists/whitewood-cider-co/
https://glintcap.org/xo-alambic,https://glintcap.org/results/commercial/medalists/xo-alambic/,xo-alambic,XO Alambic,https://ciderguide.com/xo-alambic,2022,XO Alambic,https://ciderguide.com/xo-alambic,,XO Alambic,https://ciderguide.com/glintcap/medalists/xo-alambic/
https://glintcap.org/yonder-cider,https://glintcap.org/results/commercial/medalists/yonder-cider/,yonder-cider,Yonder Cider,https://ciderguide.com/yonder-cider,957,Yonder Cider,https://ciderguide.com/yonder-cider,,Yonder Cider,https://ciderguide.com/glintcap/medalists/yonder-cider/
