Year,Medalist,🏆 BIC,🥇 Gold,🥈 Silver,🥉 Bronze,Total,URL,Latitude,Longitude
2017,Avid Cider,1,0,1,1,3,https://ciderguide.com/glintcap/medalists/avid-cider/,44.0509307,-121.3144074
2017,Toboggan Brewing Co.,1,0,1,1,3,https://ciderguide.com/glintcap/medalists/toboggan-brewing-co/,42.989853,-81.251191
2017,Elk Horn Brewery & Ciderhouse,1,0,0,2,3,https://ciderguide.com/glintcap/medalists/elk-horn-brewery-ciderhouse/,44.049648,-123.082413
2017,Descendant Cider Company,0,1,2,0,3,https://ciderguide.com/glintcap/medalists/descendant-cider-company/,40.714463,-73.914203
2017,Shiny Apple Cider,0,1,2,0,3,https://ciderguide.com/glintcap/medalists/shiny-apple-cider/,43.223863,-79.171489
2017,Blake's Hard Cider Co.,0,1,1,1,3,https://ciderguide.com/glintcap/medalists/blakes-hard-cider-co/,42.8503113,-82.9513855
2017,Hawk Knob,0,1,1,1,3,https://ciderguide.com/glintcap/medalists/hawk-knob/,37.811476,-80.50273
2017,Hazlitt 1852 Vineyards,0,1,1,1,3,https://ciderguide.com/glintcap/medalists/hazlitt-1852-vineyards/,42.621963,-77.400262
2017,Montana CiderWorks,0,1,1,1,3,https://ciderguide.com/glintcap/medalists/montana-ciderworks/,45.965401,-114.11709
2017,Sapsucker Farms Yellow Belly Cidery,0,1,1,1,3,https://ciderguide.com/glintcap/medalists/sapsucker-farms-yellow-belly-cidery/,45.8970174,-93.152247
2017,Thornbury Craft Co.,0,1,0,2,3,https://ciderguide.com/glintcap/medalists/thornbury-craft-co/,44.5596898,-80.4459884
2017,ANXO Cider,0,0,3,0,3,https://ciderguide.com/glintcap/medalists/anxo-cider/,38.956577,-77.022874
2017,Scenic Road Cider Co.,0,0,3,0,3,https://ciderguide.com/glintcap/medalists/scenic-road-cider-co/,49.931257,-119.421347
2017,Big Fish Cider Co.,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/big-fish-cider-co/,38.412304,-79.58293
2017,County Cider Company,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/county-cider-company/,44.020608,-76.962788
2017,Distillery Lane Ciderworks,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/distillery-lane-ciderworks/,39.386592,-77.620521
2017,Fieldstone Hard Cider Co.,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/fieldstone-hard-cider-co/,42.678876,-83.134079
2017,Incline Cider Company,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/incline-cider-company/,47.307323,-122.228453
2017,KW Craft Cider,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/kw-craft-cider/,43.508396,-80.543731
2017,Restoration Cider,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/restoration-cider/,43.051481,-89.27519
2017,Santa Cruz Cider Co.,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/santa-cruz-cider-co/,36.959789,-122.048975
2017,Vander Mill,0,0,2,1,3,https://ciderguide.com/glintcap/medalists/vander-mill/,42.971697,-85.630719
2017,Big Hill Ciderworks,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/big-hill-ciderworks/,40.0277976,-77.2135009
2017,Buskey Cider,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/buskey-cider/,37.566063,-77.46914
2017,Cambium Cider Co,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/cambium-cider-co/,50.2798201,-119.2228203
2017,Heartwood Farm & Cidery,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/heartwood-farm-cidery/,43.7010152,-80.1395598
2017,Portland Cider Company,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/portland-cider-company/,45.415288,-122.572714
2017,Sidra Mayador,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/sidra-mayador/,43.514985,-5.330323
2017,Sonoma Cider,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/sonoma-cider/,36.7270581,-119.7906887
2017,Square Mile Cider,0,0,1,2,3,https://ciderguide.com/glintcap/medalists/square-mile-cider/,45.541124,-122.676595
2017,Dragon's Head Cider,2,0,0,0,2,https://ciderguide.com/glintcap/medalists/dragons-head-cider/,47.441428,-122.473876
2017,Maiden Rock Winery & Cidery,2,0,0,0,2,https://ciderguide.com/glintcap/medalists/maiden-rock-winery-cidery/,44.515238,-92.268117
2017,Sierra Cider,1,0,1,0,2,https://ciderguide.com/glintcap/medalists/sierra-cider/,37.495517,-119.819732
2017,Blue Toad Hard Cider,1,0,0,1,2,https://ciderguide.com/glintcap/medalists/blue-toad-hard-cider/,43.091407,-77.618983
2017,Forbidden Cider Co.,0,1,1,0,2,https://ciderguide.com/glintcap/medalists/forbidden-cider-co/,-36.3808039,174.6371632
2017,Champlain Orchards,0,1,0,1,2,https://ciderguide.com/glintcap/medalists/champlain-orchards/,43.856854,-73.353028
2017,Gary Awdey,0,1,0,1,2,https://ciderguide.com/glintcap/medalists/gary-awdey/,41.47309,-87.06114
2017,Methow Valley Ciderhouse,0,1,0,1,2,https://ciderguide.com/glintcap/medalists/methow-valley-ciderhouse/,48.477133,-120.186948
2017,St. Vrain Cidery,0,1,0,1,2,https://ciderguide.com/glintcap/medalists/st-vrain-cidery/,40.1651663,-105.104967
2017,Apple Outlaw,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/apple-outlaw/,42.135329,-123.239648
2017,Castle Hill Cider,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/castle-hill-cider/,38.0888889,-78.2908333
2017,Cider Brothers,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/cider-brothers/,37.900624,-122.061308
2017,Cidrerie Verger Bilodeau,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/cidrerie-verger-bilodeau/,46.91664,-71.035444
2017,Ernest Cider,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/ernest-cider/,44.059187,-79.461256
2017,Farmhaus Cider Co.,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/farmhaus-cider-co/,42.936623,-85.909009
2017,Rootstock Ciderworks,0,0,2,0,2,https://ciderguide.com/glintcap/medalists/rootstock-ciderworks/,43.201215,-77.224684
2017,Acme Cider Co.,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/acme-cider-co/,43.030658,-85.492125
2017,AeppelTreow Winery & Distillery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/aeppeltreow-winery-distillery/,42.642658,-88.160186
2017,Albemarle CiderWorks,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/albemarle-ciderworks/,37.966531,-78.650136
2017,B. Nektar,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/b-nektar/,42.456877,-83.113432
2017,Banter's Hard Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/banters-hard-cider/,40.98616,-75.1945
2017,Beaver Valley Orchard & Cidery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/beaver-valley-orchard-cidery/,44.432324,-80.522854
2017,Bereziartua,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/bereziartua/,43.2829301,-1.9400682
2017,Cidres Nicol,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/cidres-nicol/,47.5587853,-2.6110586
2017,Deep Roots Hard Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/deep-roots-hard-cider/,41.606174,-76.228739
2017,Falconer Vineyards,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/falconer-vineyards/,44.557381,-92.59406
2017,Ferme de la Sapinière,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/ferme-de-la-sapiniere/,49.3561555,-0.8754963
2017,Humboldt Cider Company,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/humboldt-cider-company/,40.7817209,-124.1298735
2017,Lassen Traditional Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/lassen-traditional-cider/,39.714697,-121.820272
2017,Mill Bridge Winery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/mill-bridge-winery/,35.788615,-83.554632
2017,Nomad Cidery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/nomad-cidery/,44.772385,-85.4418419
2017,Patriots' Heritage Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/patriots-heritage-cider/,42.8848347,-73.5781383
2017,Puddicombe Estate Farm,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/puddicombe-estate-farm/,43.2048937,-79.6336935
2017,Rhinegeist Brewery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/rhinegeist-brewery/,39.117266,-84.520101
2017,Ridge Cider Co.,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/ridge-cider-co/,43.308463,-85.809504
2017,Tractor Brewing Company,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/tractor-brewing-company/,35.102281,-106.647915
2017,Twisted Hills Craft Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/twisted-hills-craft-cider/,49.180058,-119.748837
2017,White Winter Winery,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/white-winter-winery/,46.565581,-91.418129
2017,Windswept Orchard Cider,0,0,1,1,2,https://ciderguide.com/glintcap/medalists/windswept-orchard-cider/,44.5544537,-80.5405778
2017,45 North Vineyard & Winery,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/45-north-vineyard-winery/,45.002103,-85.681943
2017,Bonnieheath Estate Winery,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/bonnieheath-estate-winery/,42.890266,-80.261896
2017,Bull Run Cider,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/bull-run-cider/,45.523121,-123.106516
2017,Clear Fork Cider,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/clear-fork-cider/,38.8682283,-107.5980751
2017,Island Orchard Cider,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/island-orchard-cider/,45.256318,-87.071244
2017,Leaky Barrel Cider Company,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/leaky-barrel-cider-company/,38.5289432,-122.8030103
2017,Northville Winery and Brewing Company,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/northville-winery-and-brewing-company/,42.437271,-83.475242
2017,Platform Beer Company,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/platform-beer-company/,41.479836,-81.713968
2017,Spirit Tree Estate Cidery,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/spirit-tree-estate-cidery/,43.757858,-79.9424878
2017,Spring Hill Cider Works,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/spring-hill-cider-works/,41.781744,-80.97225
2017,Teal Cider,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/teal-cider/,37.4715586,-108.6286897
2017,Tulip Valley Vineyard & Orchard,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/tulip-valley-vineyard-orchard/,48.443719,-122.396515
2017,Urban Forage Winery & Cider House,0,0,0,2,2,https://ciderguide.com/glintcap/medalists/urban-forage-winery-cider-house/,44.948571,-93.227734
2017,Adams Cider Company,1,0,0,0,1,https://ciderguide.com/glintcap/medalists/adams-cider-company/,52.752526,-7.957888
2017,Les Vergers de Kermao,1,0,0,0,1,https://ciderguide.com/glintcap/medalists/les-vergers-de-kermao/,47.920648,-4.087596
2017,Sidra Fanjul,1,0,0,0,1,https://ciderguide.com/glintcap/medalists/sidra-fanjul/,43.370866,-5.754482
2017,Sidra Riestra,1,0,0,0,1,https://ciderguide.com/glintcap/medalists/sidra-riestra/,43.416536,-5.580949
2017,26 Acre Craft Cider Company,0,1,0,0,1,https://ciderguide.com/glintcap/medalists/26-acre-craft-cider-company/,43.037222,-79.328764
2017,Headwater Cider,0,1,0,0,1,https://ciderguide.com/glintcap/medalists/headwater-cider/,42.58249,-72.860053
2017,Alpenfire Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/alpenfire-cider/,48.082401,-122.87609
2017,Big Belly Ciderworks,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/big-belly-ciderworks/,44.8072115,-85.9617851
2017,Brix Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/brix-cider/,43.007126,-89.737751
2017,Carolina Distillery,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/carolina-distillery/,35.9139684,-81.5412586
2017,Cidre Le Brun,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/cidre-le-brun/,47.925263,-4.344798
2017,Coastliner Craft Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/coastliner-craft-cider/,45.9523177,-66.6149142
2017,EdenVale Winery,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/edenvale-winery/,42.2886086,-122.8477144
2017,Ela Cider Co.,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/ela-cider-co/,42.744704,-88.247955
2017,Fabbioli Cellars,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/fabbioli-cellars/,39.182648,-77.519279
2017,Garage D'or Ciders,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/garage-dor-ciders/,43.045335,-79.285449
2017,Kaneb Orchards,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/kaneb-orchards/,44.945459,-74.853156
2017,Nashi Orchards,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/nashi-orchards/,47.375697,-122.504058
2017,Prototype Hard Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/prototype-hard-cider/,40.0325367,-76.3299666
2017,Runcible Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/runcible-cider/,45.673003,-121.408294
2017,Sietsema Orchards,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/sietsema-orchards/,43.000772,-85.459472
2017,SoCal CiderWorks,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/socal-ciderworks/,34.1385139,-118.2103626
2017,Texas Corners Brewing Company,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/texas-corners-brewing-company/,42.202294,-85.686559
2017,Thornborough Cider,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/thornborough-cider/,54.213483,-1.55187
2017,Verger Belliveau Orchard,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/verger-belliveau-orchard/,45.94982,-64.628246
2017,Windy Hill Orchard & Cidery,0,0,1,0,1,https://ciderguide.com/glintcap/medalists/windy-hill-orchard-cidery/,35.025033,-81.280415
2017,Barrika,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/barrika/,40.710409,-73.918766
2017,Bauman's Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/baumans-cider/,45.1079661,-122.8693386
2017,Bier Distillery,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/bier-distillery/,43.0593786,-85.6411356
2017,Brinkhall Sparkling,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/brinkhall-sparkling/,60.4236854,23.0462561
2017,Cherry Creek Cellars,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/cherry-creek-cellars/,42.0504311,-84.301136
2017,Ciderworks @ Story Tavern,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/ciderworks-story-tavern/,34.1806729,-118.3082013
2017,Cidrerie de Menez-Brug,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/cidrerie-de-menez-brug/,47.8654274,-3.9978625
2017,City Orchard,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/city-orchard/,29.7708798,-95.3868984
2017,Cold Hollow Cider Mill,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/cold-hollow-cider-mill/,44.381363,-72.719895
2017,Cotswold Cider Company,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/cotswold-cider-company/,51.650203,-1.5959266
2017,Ferro Farms,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/ferro-farms/,42.591684,-88.43343
2017,Flint City Hard Cider Co.,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/flint-city-hard-cider-co/,43.021453,-83.69504
2017,Grand Illusion Hard Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/grand-illusion-hard-cider/,40.20144,-77.190639
2017,Griffin Cider Works,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/griffin-cider-works/,41.470266,-81.896853
2017,Himachal,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/himachal/,53.80675,-2.21805
2017,Ironwood Hard Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/ironwood-hard-cider/,43.252604,-79.120363
2017,JK's Farmhouse Ciders,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/jks-farmhouse-ciders/,43.0274314,-83.9112091
2017,Newton Court Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/newton-court-cider/,52.18163,-2.720183
2017,No Boats On Sunday,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/no-boats-on-sunday/,45.365773,-63.286941
2017,Northern Natural Cider House & Winery,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/northern-natural-cider-house-winery/,44.3464985,-86.1020865
2017,Renaissance Orchards,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/renaissance-orchards/,48.834936,-122.640266
2017,Robinette Cellars,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/robinette-cellars/,43.027537,-85.592264
2017,Sidra Viuda de Angelón,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/sidra-viuda-de-angelon/,43.367684,-5.523426
2017,St. Julian Winery,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/st-julian-winery/,42.212252,-85.891725
2017,Stowe Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/stowe-cider/,44.473504,-72.711986
2017,Sulker's Cider,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/sulkers-cider/,44.055902,-79.3909169
2017,Ten Towers Cider Co.,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/ten-towers-cider-co/,44.9263204,-123.2291874
2017,The Great Canadian Cider Company,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/the-great-canadian-cider-company/,44.4883641,-80.1988175
2017,The Infinite Monkey Theorem,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/the-infinite-monkey-theorem/,39.764124,-104.977492
2017,Thornapple Brewing Company,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/thornapple-brewing-company/,42.912347,-85.512693
2017,Top of the Rock Ciders,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/top-of-the-rock-ciders/,42.2950935,-85.7294998
2017,Ugly Apple,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/ugly-apple/,45.0409655,-76.511907
2017,Uncommon Cider Co.,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/uncommon-cider-co/,51.0187544,-114.0596605
2017,Windfall Orchard,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/windfall-orchard/,43.978128,-73.20449
2017,Woodbox Cider Co.,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/woodbox-cider-co/,45.546299,-122.576482
2017,Working Hands Fermentation,0,0,0,1,1,https://ciderguide.com/glintcap/medalists/working-hands-fermentation/,45.7024656,-121.5233966
2016,2 Towns Ciderhouse,0,1,8,9,18,https://ciderguide.com/glintcap/medalists/2-towns-ciderhouse/,44.563505,-123.226185
2016,Angry Orchard,0,0,6,10,16,https://ciderguide.com/glintcap/medalists/angry-orchard/,41.587128,-74.221692
2016,Uncle John's,1,0,7,6,14,https://ciderguide.com/glintcap/medalists/uncle-johns/,43.112648,-84.561921
2016,Wandering Aengus Ciderworks,0,2,5,2,9,https://ciderguide.com/glintcap/medalists/wandering-aengus-ciderworks/,44.893871,-122.996201
2016,Seattle Cider Company,0,2,1,6,9,https://ciderguide.com/glintcap/medalists/seattle-cider-company/,47.560327,-122.337605
2016,1911 Established,0,1,5,3,9,https://ciderguide.com/glintcap/medalists/1911-established/,42.903744,-76.22158
2016,Cidrerie du Minot,0,0,6,3,9,https://ciderguide.com/glintcap/medalists/cidrerie-du-minot/,45.019621,-73.621962
2016,Starcut Ciders,0,0,5,4,9,https://ciderguide.com/glintcap/medalists/starcut-ciders/,44.976269,-85.210357
2016,Crispin Cider Company,0,0,4,5,9,https://ciderguide.com/glintcap/medalists/crispin-cider-company/,39.089006,-120.950642
2016,Sonoma Cider,0,0,3,6,9,https://ciderguide.com/glintcap/medalists/sonoma-cider/,36.7270581,-119.7906887
2016,Stem Ciders,0,0,3,6,9,https://ciderguide.com/glintcap/medalists/stem-ciders/,39.761635,-104.983791
2016,West Avenue Cider,2,2,2,2,8,https://ciderguide.com/glintcap/medalists/west-avenue-cider/,43.370832,-79.982444
2016,Bold Rock Hard Cider,0,0,6,2,8,https://ciderguide.com/glintcap/medalists/bold-rock-hard-cider/,37.881384,-78.904992
2016,Cidrerie Milton,1,1,3,2,7,https://ciderguide.com/glintcap/medalists/cidrerie-milton/,45.483424,-72.759531
2016,Snowdrift Cider Co.,1,1,3,2,7,https://ciderguide.com/glintcap/medalists/snowdrift-cider-co/,47.400586,-120.178628
2016,Sea Cider Farm & Ciderhouse,0,3,2,2,7,https://ciderguide.com/glintcap/medalists/sea-cider-farm-ciderhouse/,48.60325,-123.397092
2016,Arsenal Cider House,0,2,3,1,6,https://ciderguide.com/glintcap/medalists/arsenal-cider-house/,40.465108,-79.96092
2016,Coteau Rougemont,0,2,2,2,6,https://ciderguide.com/glintcap/medalists/coteau-rougemont/,45.4513635,-73.0422493
2016,Twin Pines Orchards & Cider House,0,2,0,4,6,https://ciderguide.com/glintcap/medalists/twin-pines-orchards-cider-house/,43.187851,-81.847485
2016,Bee Well Mead & Cider,0,1,3,2,6,https://ciderguide.com/glintcap/medalists/bee-well-mead-cider/,44.9760455,-85.2098303
2016,St. Ambrose Cellars,0,0,3,3,6,https://ciderguide.com/glintcap/medalists/st-ambrose-cellars/,44.618196,-85.998147
2016,Texas Keeper Cider,0,0,3,3,6,https://ciderguide.com/glintcap/medalists/texas-keeper-cider/,30.125459,-97.818789
