ID,Year,Category,Medalist,Region,Medal,WID,Status,Website,Facebook,Instagram,Google,TripAdvisor,Untappd,Latitude,Longitude
170,2019,Cidre Fermier Brut,Ferme du Pressoir,Pays de la Loire,🥉 Bronze,1372,Active,http://www.fermedupressoir.com/,https://www.facebook.com/Fermedupressoir/,https://www.instagram.com/fermedupressoir53/,https://maps.google.com/?cid=6591011395753434150,https://www.tripadvisor.com/Attraction_Review-g315817-d10859260,https://untappd.com/w/la-ferme-du-pressoir/142442,47.8463549,-0.937751
185,2019,Cidre Fermier Demi-Sec ,Calvados Hugues Desfrièches,Normandy,🥇 Or,3481,Active,https://www.calvados-huguesdesfrieches.org/,,https://www.instagram.com/calvadoshuguesdesfrieches/,https://maps.google.com/?cid=4874502887438845939,,https://untappd.com/w/hugues-desfrieches/275262,48.5964843,-0.1379257
145,2019,Cidre Fermier Demi-Sec ,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
139,2019,Cidre Fermier Demi-Sec ,Ferme des Noës,Normandy,🥇 Or,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105
186,2019,Cidre Fermier Demi-Sec ,Le Clos des Citots,Normandy,🥇 Or,3102,Active,https://www.leclosdescitots.fr/,https://www.facebook.com/profile.php?id=100066990398769,,https://maps.google.com/?cid=3330784351320305206,,https://untappd.com/w/le-clos-des-citots-gerard-lenormand/87074,49.4573681,0.8128167
133,2019,Cidre Fermier Demi-Sec ,Maison Kerloïck,Brittany,🥇 Or,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
140,2019,Cidre Fermier Demi-Sec ,Ferme des Noës,Normandy,🥈 Argent,2887,Active,https://www.fermedesnoes.com/,,https://www.instagram.com/fermedesnoes/,https://maps.google.com/?cid=16067236232754040277,,https://untappd.com/w/ferme-des-no-s/72679,49.1301268,1.3281105
164,2019,Cidre Fermier Doux ,Cidre de Brocéliande,Brittany,🥇 Or,2893,Active,https://cidre-breton.com/,https://www.facebook.com/profile.php?id=100064718610464,https://www.instagram.com/cidreriedebroceliande/,https://maps.google.com/?cid=531489837427288496,https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210,https://untappd.com/w/cidre-du-pays-de-broceliande/158895,48.101293,-2.2516327
167,2019,Cidre Fermier Doux ,Ferme Saint Charles,Pays de la Loire,🥇 Or,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
155,2019,Cidre Fermier Doux ,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
176,2019,Cidre Fermier Doux ,La Maison du Cidre,Brittany,🥈 Argent,2894,Active,https://www.museeducidre.com/,https://www.facebook.com/profile.php?id=100054446516930,https://www.instagram.com/lamaisonducidre/,https://maps.google.com/?cid=8243314023255302765,https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846,https://untappd.com/w/la-maison-du-cidre/360621,47.5826763,-2.6930847
177,2019,Cidre Pays d'Auge AOP,Domaine de la Galotière,Normandy,🥇 Or,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481
178,2019,Cidre Pays d'Auge AOP,Domaine de la Galotière,Normandy,🥉 Bronze,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481
156,2019,Poiré Brut,Cidre Le Brun,Brittany,🥉 Bronze,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
184,2019,Poiré Doux,Domaine Olivier,Normandy,🥇 Or,3372,Active,https://www.ledomaineolivier.com/,,,https://maps.google.com/?cid=12832839833696798380,,https://untappd.com/w/domaine-olivier/337350,48.6498485,-0.5338754
137,2019,Poiré Doux,Les Celliers Associés,Brittany,🥈 Argent,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
189,2020,Cidre Artisanal ou de Marque Brut,Cidre Viard-Bayeux,Normandy,🥇 Or,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
210,2020,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
224,2020,Cidre Artisanal ou de Marque Brut,Cidrerie de la Brique,Normandy,🥇 Or,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005
233,2020,Cidre Artisanal ou de Marque Brut,Brasseries & Cidreries de Milly,Hauts-de-France,🥈 Argent,1368,Active,https://bcmilly.com/,https://www.facebook.com/BrasseriesDeMilly/,,https://maps.google.com/?cid=5318378777475279780,,https://untappd.com/w/brasseries-cidreries-de-milly/13703,49.5029907,1.9895912
209,2020,Cidre Artisanal ou de Marque Brut,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
211,2020,Cidre Artisanal ou de Marque Brut,Cidrerie Château Lézergué,Brittany,🥈 Argent,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
229,2020,Cidre Artisanal ou de Marque Brut,Cidres Nicol,Brittany,🥈 Argent,1612,Active,https://www.cidres-nicol.bzh/,https://www.facebook.com/CidresNicol,https://www.instagram.com/la_cidrerie_nicol/,https://maps.google.com/?cid=3722769551030161998,,https://untappd.com/CidrerieNICOL,47.5587853,-2.6110586
223,2020,Cidre Artisanal ou de Marque Brut,Cidrerie de la Brique,Normandy,🥉 Bronze,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005
212,2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Château Lézergué,Brittany,🥉 Bronze,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
230,2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Des Terroirs,Brittany,🥉 Bronze,2896,Active,,,,https://maps.google.com/?cid=1276600632339613858,,https://untappd.com/w/cidrerie-des-terroirs/72347,47.827291,-2.791703
231,2020,Cidre Artisanal ou de Marque Demi-Sec,Cidrerie Des Terroirs,Brittany,🥉 Bronze,2896,Active,,,,https://maps.google.com/?cid=1276600632339613858,,https://untappd.com/w/cidrerie-des-terroirs/72347,47.827291,-2.791703
188,2020,Cidre Artisanal ou de Marque Doux,Maison Bellot,Grand Est,🥇 Or,3484,Active,https://maisonbellot.com/,https://www.facebook.com/maisonbellot/,https://www.instagram.com/maisonbellot,https://maps.google.com/?cid=10414608226999711696,,https://untappd.com/w/cidrerue-bellot/6107,48.0568674,4.1406121
236,2020,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
237,2020,Cidre Artisanal ou de Marque Doux,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
216,2020,Cidre Artisanal ou de Marque Doux,Cidre Sorre,Brittany,🥈 Argent,1371,Active,https://www.cidre-sorre.fr/,https://www.facebook.com/CidrerieSorre/,https://www.instagram.com/cidreriesorre/,https://maps.google.com/?cid=3277478841126723957,https://www.tripadvisor.com/Attraction_Review-g8506159-d8653800,https://untappd.com/w/cidre-sorre/16758,48.5193051,-1.8481256
204,2020,Cidre Artisanal ou de Marque Doux,Cidre Séhédic,Brittany,🥉 Bronze,1596,Active,https://www.cidre-sehedic.fr/,https://www.facebook.com/cidresehedic/,https://www.instagram.com/cidresehedic,https://maps.google.com/?cid=9273404757209871069,https://www.tripadvisor.com/Attraction_Review-g672967-d12699265,https://untappd.com/cidresehedic,47.9069754,-3.9868338
214,2020,Cidre Artisanal ou de Marque Doux,Cidrerie Château Lézergué,Brittany,🥉 Bronze,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
205,2020,Cidre Cornouaille AOP,Les Vergers de Kermao,Brittany,🥉 Bronze,1587,Active,https://www.cidre-bretagne.com/,,https://www.instagram.com/kermao.cidre/,https://maps.google.com/?cid=11761800243914556755,https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735,https://untappd.com/w/les-vergers-de-kermao/240565,47.921861,-4.08808
197,2020,Cidre de Bretagne IGP Brut,Les Celliers Associés,Brittany,🥈 Argent,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
219,2020,Cidre de Bretagne IGP Brut,Cidrerie Huby,Brittany,🥉 Bronze,2925,Active,http://www.cidreriehuby.fr/,https://www.facebook.com/cidreriehuby35/,https://www.instagram.com/cidrerie_huby/,https://maps.google.com/?cid=14757172260846963924,,https://untappd.com/w/cidrerie-huby/351358,48.1003741,-2.1023872
192,2020,Cidre de Bretagne IGP Demi-Sec,Maison Kerloïck,Brittany,🥈 Argent,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
194,2020,Cidre de Bretagne IGP Demi-Sec,Cidrerie Benoit,Brittany,🥉 Bronze,2884,Active,https://www.cidreriebenoit.fr/,https://www.facebook.com/CidrerieBenoit/,,https://maps.google.com/?cid=2837012515774011484,,https://untappd.com/w/cidrerie-benoit/548797,48.5308501,-2.5301834
213,2020,Cidre de Bretagne IGP Demi-Sec,Cidrerie Château Lézergué,Brittany,🥉 Bronze,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
203,2020,Cidre de Bretagne IGP Doux,Cidrerie Château Lézergué,Brittany,🥇 Or,1487,Active,https://www.chateau-lezergue.com/,https://www.facebook.com/profile.php?id=100066917829363,https://www.instagram.com/cidrerie_chateaudelezergue/,https://maps.google.com/?cid=8273125568764221419,,https://untappd.com/w/cidrerie-du-chateau-de-lezergue/127246,48.0028849,-4.0125256
218,2020,Cidre de Bretagne IGP Doux,Cidrerie Huby,Brittany,🥈 Argent,2925,Active,http://www.cidreriehuby.fr/,https://www.facebook.com/cidreriehuby35/,https://www.instagram.com/cidrerie_huby/,https://maps.google.com/?cid=14757172260846963924,,https://untappd.com/w/cidrerie-huby/351358,48.1003741,-2.1023872
196,2020,Cidre de Bretagne IGP Doux,Les Celliers Associés,Brittany,🥈 Argent,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
206,2020,Cidre de Bretagne IGP Doux,Cidrerie Kerné,Brittany,🥉 Bronze,1481,Active,https://www.cidre-kerne.bzh/,https://www.facebook.com/cidrekerne/,https://www.instagram.com/cidrekerne/,https://maps.google.com/?cid=10998184529652347583,https://www.tripadvisor.com/Attraction_Review-g1200904-d9829595,https://untappd.com/w/cidrerie-kerne/49751,47.9574014,-4.3744346
228,2020,Cidre de Bretagne IGP Doux,Cidres Nicol,Brittany,🥉 Bronze,1612,Active,https://www.cidres-nicol.bzh/,https://www.facebook.com/CidresNicol,https://www.instagram.com/la_cidrerie_nicol/,https://maps.google.com/?cid=3722769551030161998,,https://untappd.com/CidrerieNICOL,47.5587853,-2.6110586
225,2020,Cidre de Normandie IGP Brut,Cidrerie de la Brique,Normandy,🥈 Argent,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005
239,2020,Cidre de Normandie IGP Demi-Sec,Domaine Duclos Fougeray,Normandy,🥈 Argent,1178,Active,https://www.duclosfougeray.com/,https://www.facebook.com/domaine.duclosfougeray,https://www.instagram.com/domaine_duclos_fougeray/,https://maps.google.com/?cid=12398185041013701779,,https://untappd.com/brewery/103532,49.6100938,1.664631
240,2020,Cidre de Normandie IGP Demi-Sec,Le Clos des Citots,Normandy,🥉 Bronze,3102,Active,https://www.leclosdescitots.fr/,https://www.facebook.com/profile.php?id=100066990398769,,https://maps.google.com/?cid=3330784351320305206,,https://untappd.com/w/le-clos-des-citots-gerard-lenormand/87074,49.4573681,0.8128167
235,2020,Cidre de Normandie IGP Doux,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
226,2020,Cidre de Normandie IGP Doux,Cidrerie de la Brique,Normandy,🥉 Bronze,1312,Active,https://cidreriedelabrique.com/,https://www.facebook.com/CidreriedelaBrique/,https://www.instagram.com/cidreriedelabrique/,https://maps.google.com/?cid=7178427047416068956,,https://untappd.com/CidreriedeLaBrique,49.5156759,-1.5231005
195,2020,Cidre de Normandie IGP Doux,Les Celliers Associés,Brittany,🥉 Bronze,1999,Active,https://www.valderance.com/,https://www.facebook.com/ValdeRance/,,https://maps.google.com/?cid=7883069809343472545,,https://untappd.com/LesCelliersAssocis,48.5085682,-1.9533612
221,2020,Cidre Fermier Brut,Ferme Saint Charles,Pays de la Loire,🥇 Or,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
241,2020,Cidre Fermier Brut,Ferme Cidricole Lemercier,Normandy,🥈 Argent,3490,Active,,,,https://maps.google.com/?cid=6251042079124659340,,https://untappd.com/w/lemercier/281366,49.6329329,0.8335807
202,2020,Cidre Fermier Brut,Francis Vallée,Centre-Val de Loire,🥈 Argent,3485,Active,,,,,,https://untappd.com/w/francis-vallee/339822,48.32080935,0.7707416602
191,2020,Cidre Fermier Brut,Les Bruyères Carré,Normandy,🥈 Argent,2885,Active,https://www.les-bruyeres-carre.fr/,,https://www.instagram.com/les_bruyeres_carre/,https://maps.google.com/?cid=14008361966229384358,https://www.tripadvisor.com/Attraction_Review-g3320195-d18977312,https://untappd.com/w/les-bruyeres-carre-benoit-charbonneau/121081,49.2053203,0.3830928
193,2020,Cidre Fermier Brut,Maison Kerloïck,Brittany,🥈 Argent,1598,Active,https://www.kerloick.bzh/,https://www.facebook.com/people/Maison-Kerlo%C3%AFck/100063648757927/,https://www.instagram.com/maison_kerloick/,https://maps.google.com/?cid=8360416368856844083,,https://untappd.com/w/cidrerie-kerloick/400998,48.4395016,-2.4599481
238,2020,Cidre Fermier Brut,Manoir de Durcet,Normandy,🥈 Argent,2487,Active,https://www.breton-manoirdedurcet.fr/,https://www.facebook.com/manoirdedurcet/,https://www.instagram.com/manoirdedurcetgaec/,https://maps.google.com/?cid=3868969713989886200,,https://untappd.com/w/manoir-de-durcet/399555,48.5593722,-0.3313091
227,2020,Cidre Fermier Brut,Ferme du Pressoir,Pays de la Loire,🥉 Bronze,1372,Active,http://www.fermedupressoir.com/,https://www.facebook.com/Fermedupressoir/,https://www.instagram.com/fermedupressoir53/,https://maps.google.com/?cid=6591011395753434150,https://www.tripadvisor.com/Attraction_Review-g315817-d10859260,https://untappd.com/w/la-ferme-du-pressoir/142442,47.8463549,-0.937751
207,2020,Cidre Fermier Demi-Sec ,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
199,2020,Cidre Fermier Demi-Sec ,La Ferme des Ruelles,Normandy,🥈 Argent,2888,Active,https://www.fermedesruelles.com/,https://www.facebook.com/fermedesruelles,https://www.instagram.com/la_ferme_des_ruelles/,https://maps.google.com/?cid=14485040344949359277,https://www.tripadvisor.com/Hotel_Review-g6623129-d6622401,https://untappd.com/w/la-ferme-des-ruelles/141983,49.1412626,1.5194074
200,2020,Cidre Fermier Demi-Sec ,Le Pressoir d'Or,Normandy,🥈 Argent,2689,Active,http://www.pressoirdor.com/,,https://www.instagram.com/lepressoirdor/,https://maps.google.com/?cid=11174929092699381803,,https://untappd.com/w/le-pressoir-d-or/210218,49.2934642,1.4849943
215,2020,Cidre Fermier Demi-Sec ,Cidrerie de Rozavern,Brittany,🥉 Bronze,1591,Active,https://www.rozavern.fr/,https://www.facebook.com/cidreriederozavern,https://www.instagram.com/cidrerierozavern,https://maps.google.com/?cid=2631934440861688338,https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429,https://untappd.com/w/cidrerie-de-rozavern/357316,48.2502317,-4.3826303
222,2020,Cidre Fermier Demi-Sec ,Ferme Saint Charles,Pays de la Loire,🥉 Bronze,2883,Active,https://www.fermesaintcharles.fr/,https://www.facebook.com/profile.php?id=100069349890721,https://www.instagram.com/ferme_saint_charles/,https://maps.google.com/?cid=3373440369955425792,,https://untappd.com/w/ferme-saint-charles/416358,47.5159166,-1.8820177
217,2020,Cidre Fermier Doux ,Cidre de Brocéliande,Brittany,🥇 Or,2893,Active,https://cidre-breton.com/,https://www.facebook.com/profile.php?id=100064718610464,https://www.instagram.com/cidreriedebroceliande/,https://maps.google.com/?cid=531489837427288496,https://www.tripadvisor.com/Attraction_Review-g12449841-d16844210,https://untappd.com/w/cidre-du-pays-de-broceliande/158895,48.101293,-2.2516327
201,2020,Cidre Fermier Doux ,Domaine des Hauts-Vents,Normandy,🥈 Argent,2889,Active,http://hautsvents.com/,https://www.facebook.com/CidreriedomaineDesHautsVents,https://www.instagram.com/domainedeshautsvents/,https://maps.google.com/?cid=3890633221204655265,https://www.tripadvisor.com/Attraction_Review-g661275-d6654230,https://untappd.com/w/domaine-des-hauts-vents/70064,49.3011577,0.9456953
232,2020,Cidre Fermier Doux ,La Maison du Cidre,Brittany,🥉 Bronze,2894,Active,https://www.museeducidre.com/,https://www.facebook.com/profile.php?id=100054446516930,https://www.instagram.com/lamaisonducidre/,https://maps.google.com/?cid=8243314023255302765,https://www.tripadvisor.com/Attraction_Review-g7221524-d7220846,https://untappd.com/w/la-maison-du-cidre/360621,47.5826763,-2.6930847
234,2020,Cidre Pays d'Auge AOP,Domaine de la Galotière,Normandy,🥉 Bronze,1183,Active,https://www.lagalotiere.fr/,https://www.facebook.com/lagalotiere,,https://maps.google.com/?cid=3334578271943351430,https://www.tripadvisor.com/Attraction_Review-g608796-d12550194,https://untappd.com/w/domaine-de-la-galotiere/38855,48.923403,0.138481
190,2020,Cidre Pays d'Auge AOP,Manoir de Grandouet,Normandy,🥉 Bronze,1376,Active,https://www.manoir-de-grandouet.fr/,https://www.facebook.com/grandval.fr/,https://www.instagram.com/manoirdegrandouet/,https://maps.google.com/?cid=1664850146101306839,https://www.tripadvisor.com/Attraction_Review-g672825-d6994534,https://untappd.com/brewery/18942,49.158588,0.066211
208,2020,Poiré Brut,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
198,2020,Poiré Doux,Kermorgann,Brittany,🥇 Or,2886,Active,,https://www.facebook.com/poiredebretagne/,,https://maps.google.com/?cid=16728634547598501219,,,48.4345851,-2.8034718
220,2020,Poiré Doux,Cidres Kerisac,Pays de la Loire,🥉 Bronze,1141,Active,https://kerisac.bzh/,https://www.facebook.com/cidrekerisac,https://www.instagram.com/cidreriekerisac/,https://maps.google.com/?cid=14431639837198759734,,https://untappd.com/w/cidres-kerisac/12846,47.519588,-1.9560451
299,2022,Cidre Artisanal ou de Marque Brut,Brasseries & Cidreries de Milly,Hauts-de-France,🥇 Or,1368,Active,https://bcmilly.com/,https://www.facebook.com/BrasseriesDeMilly/,,https://maps.google.com/?cid=5318378777475279780,,https://untappd.com/w/brasseries-cidreries-de-milly/13703,49.5029907,1.9895912
285,2022,Cidre Artisanal ou de Marque Brut,Loïc Raison,Brittany,🥇 Or,1369,Active,https://www.loicraison.fr/,https://www.facebook.com/CidreLoicRaison/,https://www.instagram.com/loicraison/,https://maps.google.com/?cid=15768587504697904757,,https://untappd.com/w/loic-raison/18640,48.070267,-1.394779
307,2022,Cidre Artisanal ou de Marque Brut,Appie,Île-de-France,🥈 Argent,2895,Active,,https://www.facebook.com/appiecidre/,https://www.instagram.com/appie.cidre/,,,https://untappd.com/w/appie/214748,49.0580353,2.1241484
301,2022,Cidre Artisanal ou de Marque Brut,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
274,2022,Cidre Artisanal ou de Marque Brut,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
270,2022,Cidre Artisanal ou de Marque Brut,Cidre Séhédic,Brittany,🥈 Argent,1596,Active,https://www.cidre-sehedic.fr/,https://www.facebook.com/cidresehedic/,https://www.instagram.com/cidresehedic,https://maps.google.com/?cid=9273404757209871069,https://www.tripadvisor.com/Attraction_Review-g672967-d12699265,https://untappd.com/cidresehedic,47.9069754,-3.9868338
290,2022,Cidre Artisanal ou de Marque Brut,Cidrerie de la Chesnaie,Normandy,🥈 Argent,3487,Active,https://www.cidredelachesnaie.com/,https://www.facebook.com/cidreriedelachesnaie/,https://www.instagram.com/cidreriedelachesnaie/,https://maps.google.com/?cid=4156468210984117593,,https://untappd.com/w/cidre-de-la-chesnaie/474406,49.4998284,-1.5186345
267,2022,Cidre Artisanal ou de Marque Brut,Distillerie des Menhirs,Brittany,🥈 Argent,1182,Active,https://www.distillerie.bzh/,https://www.facebook.com/distillerie.bzh,https://www.instagram.com/distilleriedesmenhirs/,https://maps.google.com/?cid=13168987804989415582,https://www.tripadvisor.com/Attraction_Review-g2544571-d7920317,https://untappd.com/w/distillerie-des-menhirs/91619,47.938277,-4.151821
300,2022,Cidre Artisanal ou de Marque Brut,Cidre Fournier,Normandy,🥉 Bronze,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
277,2022,Cidre Artisanal ou de Marque Brut,Cidre Le Brun,Brittany,🥉 Bronze,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
243,2022,Cidre Artisanal ou de Marque Brut,Cidre Viard-Bayeux,Normandy,🥉 Bronze,3318,Active,https://cidrebayeux.com/,https://www.facebook.com/CidresBayeux,https://www.instagram.com/cidrerie_bayeux/,https://maps.google.com/?cid=13233255599279949282,https://www.tripadvisor.com/Attraction_Review-g187181-d3454062,https://untappd.com/w/cidrerie-viard/26008,49.2436576,-0.7038301
302,2022,Cidre Artisanal ou de Marque Demi-Sec,Cidre Fournier,Normandy,🥈 Argent,2489,Active,https://www.cidre-fournier.com/,https://www.facebook.com/cidrefournier,https://www.instagram.com/cidrefournier/,https://maps.google.com/?cid=13822741997025402443,,https://untappd.com/w/cidre-fournier/304628,48.4721531,-0.1272051
275,2022,Cidre Artisanal ou de Marque Demi-Sec,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
278,2022,Cidre Artisanal ou de Marque Demi-Sec,Cidre Le Brun,Brittany,🥈 Argent,1586,Active,https://cidrelebrun.com/,,https://www.instagram.com/cidrelebrun,https://maps.google.com/?cid=5387381455239409930,,https://untappd.com/brewery/31897,47.925263,-4.344798
294,2022,Cidre Artisanal ou de Marque Demi-Sec,Cidres Nicol,Brittany,🥉 Bronze,1612,Active,https://www.cidres-nicol.bzh/,https://www.facebook.com/CidresNicol,https://www.instagram.com/la_cidrerie_nicol/,https://maps.google.com/?cid=3722769551030161998,,https://untappd.com/CidrerieNICOL,47.5587853,-2.6110586
